id,created,updated,title,content,tags,product,topic,locale,answers,creator
1285552,2020-04-27 15:32:38 -0800,2020-04-27T20:09:50Z,I can't load youtube in firefox,"<p>When I open youtube, there´s nothing wrong. But when I sign in with my account, the page stops working. It only happens with firefox, chrome an edge doesn't do that. </p>",firefox-750;desktop;fix-problems;windows-10;,firefox,fix-problems,en-US,1308925;1308942;1308957;1308962;1308963;1308980;,lorenpan12
1285551,2020-04-27 15:21:56 -0800,2020-04-27T16:53:34Z,Why is my browser time different from my local device time?,"<p>My browser time, meaning the time that appears in Gmail, Whatsapp, Messenger etc. is different from my local, device time, which is the correct time where I live. At first it was off by several hours but then I tried setting new Date().toString(); to false in about:config, which I've seen on several threads as a solution. After doing that the browser time is only ahead by one hour compared to my local actual time but it's still off. Everything on my local settings is correct. </p><p>When I check the time on the web console it returns the wrong time, the time is ahead by one hour. The timezone is wrong too, it returns Atlantic Daylight Time when it should be AST or ET. My guess is this has something to do with daylight savings time(maybe?) We don't do that where we live so this would be all useless for me. </p><p>Did not worked: Restarting with add ons disabled. Force setting the timezone with 2 different addons. </p><p>I will appreciate any help or suggestions. </p>",firefox-750;other;desktop;windows-10;,firefox,other,en-US,1308944;1308948;1308953;,mercedago
1285550,2020-04-27 15:19:27 -0800,2020-04-27T20:36:10Z,"from last 3 days whenever  i am trying to open any website,it is showing me secured connection failed message. I tried most of the solution,what to do now?","<p>Whenever i am trying to open any website wheather it is http or https it is showing me secured connection failed message everytime. I tried most of the solution available on internet but none of them worked for me,Now please help me out to resolve this issue ASAP. I am using windows 10. </p>",desktop;fix-problems;,firefox,fix-problems,en-US,1308947;1308951;1308992;,naziyakhanam2499
1285548,2020-04-27 15:09:32 -0800,2020-04-28T09:34:10Z,Windows 10 Firefox 75.0 | Spellcheck not working despite enabling in settings + language pack installed,"<p>Good Evening,   </p><p>Many thanks in advance to anybody who may be of assistance in providing steps towards a resolution. </p><p>Essentially with Firefox 75.0 on Windows 10 64 bit,  Firefox seems to have a completely dysfunctional spell checker.  </p><p>This is despite the spell check option for “check my spelling” being enabled in settings and a dictionary being installed. </p><p>The advanced options also on “spellcheckDefault pref” has selected Boolean as opposed to Number or String, for whatever difference this would make. </p><p>Additionally in other browsers on the same system, screenshot provided Chromium Edge Beta, spellchecker does work as expected. </p><p>Is this a Windows 10 wide issue, since on my work P.C [also Windows 10 64 bit] – this version running Firefox E.S.R - I experience the same issues with spell check despite, like on my home machine, having spell check enabled in settings and a dictionary installed. </p><p>Many thanks for any assistance which may be given. </p><p>EDIT: 28/04/2020, 17:30 GMT: Title changed to reflect what actually was installed | Original Question: ""Windows 10 Firefox 75.0 | Spellcheck not working despite enabling in settings + Dictionary installed"" - Dictionary not actually installed at time of asking. </p><p><br> ____________________________________________________________________ Screenshots included [all on home machine]: </p> <ul><li> Firefox version </li><li> Lack of Firefox spell check functionality in practice [Bing Search Translate Box] </li><li> Chromium Edge Beta spell check functionality present [Bing Search Translate Box] </li><li> Advanced Settings – relating to spellcheck preferences </li><li> Settings for enabling spell check </li><li> Dictionary settings </li></ul>",firefox-750;desktop;fix-problems;windows-10;,firefox,fix-problems,en-US,1308967;1309091;,i7howlrunner
1285546,2020-04-27 14:36:14 -0800,2020-04-27T14:57:15Z,"Firefox can't display interactive(?) graphs, charts (Bank of America & Webull, Etc) while Chrome can","<p>Hello folks, I have two images attached that show Firefox browser cannot display what it is supposed to. </p><p>First image is a watchlist page from stock trading platform Webull. As you can see, left side of the photo is empty while the right side (chrome) correctly shows the watchlist. </p><p>Second image is a page from Bank of America webpage with the loading circle. It circles forever and ever without ever displaying whatever it is trying to load. </p><p>Last photo is a screenshot of my add-ons page just in case this is needed; am I missing something? </p><p>I used Chrome whenever there were moments like this when Firefox cannot load, but this time around I wanted to reach out and try to get this issue fixed. I'll continue my search and try to provide any relevant information or updates as needed. </p><p>Please let me know any ideas or solutions you guys may have! </p><p>Thanks. </p>",firefox-750;desktop;fix-problems;windows-10;,firefox,fix-problems,en-US,1308916;1308917;,honghs91
1285545,2020-04-27 14:33:14 -0800,2020-04-28T11:10:58Z,"Ever since I upgraded to the latest version of Firefox, I'm constantly getting the ""I'm sorry we can't find that site"" error message. I've cleared my cache, etc","<p>Very frustrated. I do a lot of research (I'm a student) and when I attempt to access a well-know site (NY Times, for example) I get that annoying ""Sorry...we can't find that site right now"" message.  </p><p>This never happened prior to update. I've cleared my cache/cookies, etc. and it still persists. It's tough to do research/browse the internet and to be constantly interrupted by that message. Is this an issue with the upgrade? </p><p>Thanks </p>",firefox-750;other;desktop;mac-os;,firefox,other,en-US,1308915;1308999;1309011;1309119;1309121;1309126;,enadalin
1285541,2020-04-27 13:27:02 -0800,2020-04-27T19:34:03Z,Sometimes when I start Firefox it open the two bookmarks on separate windows at same time with my previous session.,"<p>Hi there! In my Firefox setting selected option is restoring of previous session. But sometimes (NOT EVERYtime) it open on seperate windows the two ordinary bookmarks - each time they are the same two sites (let's call them ""problem sites""). These sites have never been chosed for my starting page or something like that. I tried to understand the system files in ""Mozilla \ Firefox \ Profiles"", but I could not understand the syntax. I find my ""problem sites"" along with other bookmarks in session's and recovery's files - that's all with my knowledge =( I tried to reinstall Firefox with full clean of user's files, but after I restored my setting with profile synchronization and restoring bookmarks via ""speed dial"" extension, and my problem was restored too. </p><p>I'm sorry for my English, it's my first try to explain a complex technical trouble. In case with russian speaking users I write original text: Иногда (но не всегда!) при запуске Firefox у меня открывается два отдельных окна, в каждом из которых по одному сайту из моих закладок. При этом окно с восстановленной сессией открывается тоже, с ним всё нормально. Характерно, что каждый раз, когда это всё таки происходит - это одна и та же пара сайтов. По-английски не смог сформулировать, но это самые обычные сайты, с ними не связаны какие-то расширения браузера, у них нет особых разрешений или чего-то в таком роде; они никогда не были стартовыми. Это началось довольно давно, и я не помню, чем я мог вызвать эту проблему. Иногда этой фигни не происходит неделями =\ Я пытался переустановить браузер с полной очисткой пользовательских файлов, но потом отсинхронил настройки через аккаунт Firefox и закладки через расширение ""speed dial"" - вместе с какой-то из синхронизаций вернулась и проблема. Я даже Винду за это время менял (с 7ой до 10 версии). </p>",firefox-750;desktop;fix-problems;windows-10;,firefox,fix-problems,en-US,1308975;,stigmated
1285540,2020-04-27 12:21:14 -0800,2020-04-28T07:15:16Z,"What is this: <meta property=""og:url"" content=""https://www.mozilla.org/zh-TW/about/""> FF looks for PWs?","<p> </p><p>        &lt;meta charset=""utf-8""&gt;      &lt;script charset=""utf-8"" src=""https://www.mozilla.org/media/js/BUNDLES/site.133e404d326d.js"" type=""text/javascript""&gt;&lt;/script&gt;                        &lt;meta content=""width=device-width, initial-scale=1"" name=""viewport""&gt;                &lt;title&gt;了解 Mozilla — Mozilla&lt;/title&gt;     &lt;meta content=""   Mozilla 看重人們大過利益，來打造瀏覽器、應用程式、程式碼與各種工具。我們的使命是保持網際網路開放，讓任何人都能隨意使用。 "" name=""description""&gt;     &lt;meta content=""website"" property=""og:type""&gt;     &lt;meta content=""Mozilla"" property=""og:site_name""&gt;     &lt;meta content=""zh_TW"" property=""og:locale""&gt;     &lt;meta content=""https://www.mozilla.org/zh-TW/about/"" property=""og:url""&gt;     &lt;meta content=""https://www.mozilla.org/media/img/mozorg/mozilla-256.4720741d4108.jpg"" property=""og:image""&gt;     &lt;meta content=""了解 Mozilla"" property=""og:title""&gt;     &lt;meta content=""   Mozilla 看重人們大過利益，來打造瀏覽器、應用程式、程式碼與各種工具。我們的使命是保持網際網路開放，讓任何人都能隨意使用。 "" property=""og:description""&gt;     &lt;meta content=""262134952380"" property=""fb:page_id""&gt;     &lt;meta content=""summary"" name=""twitter:card""&gt;     &lt;meta content=""@mozilla"" name=""twitter:site""&gt;     &lt;meta content=""mozilla.org"" name=""twitter:domain""&gt;     &lt;meta content=""Firefox"" name=""twitter:app:name:googleplay""&gt;     &lt;meta content=""org.mozilla.firefox"" name=""twitter:app:id:googleplay""&gt;     &lt;meta content=""Firefox"" name=""twitter:app:name:iphone""&gt;     &lt;meta content=""989804926"" name=""twitter:app:id:iphone""&gt;     &lt;meta content=""Firefox"" name=""twitter:app:name:ipad""&gt;     &lt;meta content=""989804926"" name=""twitter:app:id:ipad""&gt;     &lt;link href=""https://www.mozilla.org/media/img/favicons/mozilla/apple-touch-icon.8cbe9c835c00.png"" rel=""apple-touch-icon"" sizes=""180x180"" type=""image/png""&gt;     &lt;link href=""https://www.mozilla.org/media/img/favicons/mozilla/favicon-196x196.2af054fea211.png"" rel=""icon"" sizes=""196x196"" type=""image/png""&gt;     &lt;link href=""https://www.mozilla.org/media/img/favicons/mozilla/favicon.d25d81d39065.ico"" rel=""shortcut icon""&gt;         &lt;link href=""https://www.mozilla.org/zh-TW/about/"" rel=""canonical""&gt;     &lt;link href=""https://www.mozilla.org/en-US/about/"" hreflang=""x-default"" rel=""alternate""&gt;     &lt;link href=""https://www.mozilla.org/be/about/"" hreflang=""be"" rel=""alternate"" title=""Беларуская""&gt;         &lt;link href=""https://www.mozilla.org/bs/about/"" hreflang=""bs"" rel=""alternate"" title=""Bosanski""&gt;         &lt;link href=""https://www.mozilla.org/cs/about/"" hreflang=""cs"" rel=""alternate"" title=""Čeština""&gt;         &lt;link href=""https://www.mozilla.org/cy/about/"" hreflang=""cy"" rel=""alternate"" title=""Cymraeg""&gt;         &lt;link href=""https://www.mozilla.org/da/about/"" hreflang=""da"" rel=""alternate"" title=""Dansk""&gt;         &lt;link href=""https://www.mozilla.org/de/about/"" hreflang=""de"" rel=""alternate"" title=""Deutsch""&gt;         &lt;link href=""https://www.mozilla.org/el/about/"" hreflang=""el"" rel=""alternate"" title=""Ελληνικά""&gt;         &lt;link href=""https://www.mozilla.org/en-CA/about/"" hreflang=""en-CA"" rel=""alternate"" title=""English (Canadian)""&gt;         &lt;link href=""https://www.mozilla.org/en-GB/about/"" hreflang=""en-GB"" rel=""alternate"" title=""English (British)""&gt;         &lt;link href=""https://www.mozilla.org/en-US/about/"" hreflang=""en"" rel=""alternate"" title=""English""&gt;         &lt;link href=""https://www.mozilla.org/en-US/about/"" hreflang=""en-US"" rel=""alternate"" title=""English (USA)""&gt;         &lt;link href=""https://www.mozilla.org/es-AR/about/"" hreflang=""es-AR"" rel=""alternate"" title=""Español (de Argentina)""&gt;         &lt;link href=""https://www.mozilla.org/es-CL/about/"" hreflang=""es-CL"" rel=""alternate"" title=""Español (de Chile)""&gt;         &lt;link href=""https://www.mozilla.org/es-ES/about/"" hreflang=""es"" rel=""alternate"" title=""Español""&gt;         &lt;link href=""https://www.mozilla.org/es-ES/about/"" hreflang=""es-ES"" rel=""alternate"" title=""Español (de España)""&gt;         &lt;link href=""https://www.mozilla.org/es-MX/about/"" hreflang=""es-MX"" rel=""alternate"" title=""Español (de México)""&gt;         &lt;link href=""https://www.mozilla.org/eu/about/"" hreflang=""eu"" rel=""alternate"" title=""Euskara""&gt;         &lt;link href=""https://www.mozilla.org/fr/about/"" hreflang=""fr"" rel=""alternate"" title=""Français""&gt;         &lt;link href=""https://www.mozilla.org/fy-NL/about/"" hreflang=""fy"" rel=""alternate"" title=""Frysk""&gt;         &lt;link href=""https://www.mozilla.org/fy-NL/about/"" hreflang=""fy-NL"" rel=""alternate"" title=""Frysk""&gt;         &lt;link href=""https://www.mozilla.org/gn/about/"" hreflang=""gn"" rel=""alternate"" title=""Avañe'ẽ""&gt;         &lt;link href=""https://www.mozilla.org/hu/about/"" hreflang=""hu"" rel=""alternate"" title=""magyar""&gt;         &lt;link href=""https://www.mozilla.org/ia/about/"" hreflang=""ia"" rel=""alternate"" title=""Interlingua""&gt;         &lt;link href=""https://www.mozilla.org/id/about/"" hreflang=""id"" rel=""alternate"" title=""Bahasa Indonesia""&gt;         &lt;link href=""https://www.mozilla.org/it/about/"" hreflang=""it"" rel=""alternate"" title=""Italiano""&gt;         &lt;link href=""https://www.mozilla.org/ka/about/"" hreflang=""ka"" rel=""alternate"" title=""ქართული""&gt;         &lt;link href=""https://www.mozilla.org/lt/about/"" hreflang=""lt"" rel=""alternate"" title=""Lietuvių""&gt;         &lt;link href=""https://www.mozilla.org/nb-NO/about/"" hreflang=""nb-NO"" rel=""alternate"" title=""Norsk bokmål""&gt;         &lt;link href=""https://www.mozilla.org/nl/about/"" hreflang=""nl"" rel=""alternate"" title=""Nederlands""&gt;         &lt;link href=""https://www.mozilla.org/nn-NO/about/"" hreflang=""nn-NO"" rel=""alternate"" title=""Norsk nynorsk""&gt;         &lt;link href=""https://www.mozilla.org/pl/about/"" hreflang=""pl"" rel=""alternate"" title=""Polski""&gt;         &lt;link href=""https://www.mozilla.org/pt-BR/about/"" hreflang=""pt-BR"" rel=""alternate"" title=""Português (do Brasil)""&gt;         &lt;link href=""https://www.mozilla.org/pt-PT/about/"" hreflang=""pt"" rel=""alternate"" title=""Português""&gt;         &lt;link href=""https://www.mozilla.org/pt-PT/about/"" hreflang=""pt-PT"" rel=""alternate"" title=""Português (Europeu)""&gt;         &lt;link href=""https://www.mozilla.org/rm/about/"" hreflang=""rm"" rel=""alternate"" title=""rumantsch""&gt;         &lt;link href=""https://www.mozilla.org/ro/about/"" hreflang=""ro"" rel=""alternate"" title=""Română""&gt;         &lt;link href=""https://www.mozilla.org/ru/about/"" hreflang=""ru"" rel=""alternate"" title=""Русский""&gt;         &lt;link href=""https://www.mozilla.org/sk/about/"" hreflang=""sk"" rel=""alternate"" title=""slovenčina""&gt;         &lt;link href=""https://www.mozilla.org/sl/about/"" hreflang=""sl"" rel=""alternate"" title=""Slovenščina""&gt;         &lt;link href=""https://www.mozilla.org/sq/about/"" hreflang=""sq"" rel=""alternate"" title=""Shqip""&gt;         &lt;link href=""https://www.mozilla.org/sr/about/"" hreflang=""sr"" rel=""alternate"" title=""Српски""&gt;         &lt;link href=""https://www.mozilla.org/sv-SE/about/"" hreflang=""sv"" rel=""alternate"" title=""Svenska""&gt;         &lt;link href=""https://www.mozilla.org/sv-SE/about/"" hreflang=""sv-SE"" rel=""alternate"" title=""Svenska""&gt;         &lt;link href=""https://www.mozilla.org/tr/about/"" hreflang=""tr"" rel=""alternate"" title=""Türkçe""&gt;         &lt;link href=""https://www.mozilla.org/uk/about/"" hreflang=""uk"" rel=""alternate"" title=""Українська""&gt;         &lt;link href=""https://www.mozilla.org/vi/about/"" hreflang=""vi"" rel=""alternate"" title=""Tiếng Việt""&gt;         &lt;link href=""https://www.mozilla.org/zh-CN/about/"" hreflang=""zh"" rel=""alternate"" title=""中文""&gt;           &lt;link href=""https://www.mozilla.org/zh-CN/about/"" hreflang=""zh-CN"" rel=""alternate"" title=""中文 (简体)""&gt;           &lt;link href=""https://www.mozilla.org/zh-TW/about/"" hreflang=""zh-TW"" rel=""alternate"" title=""正體中文 (繁體)""&gt;                    &lt;link href=""https://www.mozilla.org/media/css/l10n/zh-TW/intl.5ca4d5c6b3f5.css"" media=""screen,projection,tv"" rel=""stylesheet""&gt;                               &lt;link href=""https://www.mozilla.org/media/css/BUNDLES/protocol-core.9e72b5c2515e.css"" rel=""stylesheet"" type=""text/css""&gt;               &lt;link href=""https://www.mozilla.org/media/css/BUNDLES/about.a17e2dfef87d.css"" rel=""stylesheet"" type=""text/css""&gt;                                          </p>",other;desktop;linux;escalate;bug_1;,firefox,other,en-US,1308932;1308940;1309020;1309065;,jc.anker
1285538,2020-04-27 11:43:56 -0800,2020-04-27T13:12:02Z,"No window opens when Firefox is clicked on, but runs in the background for each time it is clicked. Cursor repeatedly flickers or spins after opening.","<p>I work in IT and multiple users are having this same issue. It seems to have started at the same time about a week ago. When clicking on Firefox, no window opens and the cursor begins to rapidly flicker or spin. There is no error message given. When checking Task Manager, there are multiple instances of Firefox running. Trying to ""End Task"" on each instance proves futile because it seems that they are constantly refreshing (which is probably why the cursor flickers). Trying to run the command ""taskkill /f /im /firefox.exe"" sometimes works and sometimes doesn't, even in Administrative mode. The only sure fire ways to get the cursor to stop flickering and/or close the program is to restart the machine or uninstall Firefox. However, if Firefox is clicked on again after restarting, it goes back to flickering and no window ever opens. </p><p>Things I've tried: </p><p>1. Using ""End Task"" in Task Manager </p><p>2. Running CMD and using taskkill /f /im /firefox.exe multiple times. </p><p>3. Restarting the machine. </p><p>4. Clearing ALL temp files from the machine. </p><p>5. Uninstalling and Reinstalling Firefox </p><p>6. Uninstalling, deleting Mozilla folders from Program Files, Program Files (x86), and Reinstalling </p><p>7. Checking to make sure Firefox is not blocked by the firewall or anti-virus. </p><p>8. Uninstalling, deleting Mozilla folders from Program Files and Program Files (x86), Deleting Profile data from AppData\Local\Mozilla\Firefox, then Reinstalling </p><p>Nothing seems to be working. Any ideas? </p>",desktop;fix-problems;,firefox,fix-problems,en-US,1308896;,CoNiGMa
1285537,2020-04-27 11:33:39 -0800,2020-04-27T16:37:34Z,I hate the instrusive picture-in-picture function added to FireFox with no way to turn it off,"<p>Some may like this feature, but I do not.  Mozilla should given the user a way to turn this function completely off.  All that has been posted is how to turn off the PIP control icon.  Stop forcing us to accept the new features.  Give us the option to say no and turn it off. </p>",firefox-730;customize;desktop;windows-7;,firefox,customize,en-US,1308884;1308893;1308904;1308908;1308911;1308912;1308937;1308950;,pctek
