id,created,updated,title,content,tags,product,topic,locale,answers,creator
1293107,2020-06-30 07:51:34 -0800,2020-06-30T07:51:34Z,How can I tell whether IT/ISP has blocked firefox syncing?,"<p>Starting this week, Firefox syncing doesn't seem to work anymore at a particular place I visit every weekday. I mean, I can still log into my Firefox account, but nothing syncs: not extensions nor passwords nor bookmarks, even if they all have check marks next to them in about:preferences?entrypoint=fxa_app_menu#sync. </p><p>Is there a test I can run to see what's going on behind the scenes? Thanks. </p>",sync;desktop;,firefox,sync,en-US,"",msupp.9a
1293105,2020-06-30 07:02:24 -0800,2020-06-30T07:02:24Z,please let me know what's problem for the website sellercentral.amazon.co.jp that can be opened,"<p>I can<em>t  open the website "" <a href=""http://sellercentral.amazon.co.jp"" rel=""nofollow"">sellercentral.amazon.co.jp</a> through your brower for several time. please give me a help to solve the problem </em> </p><p>Kind Regards </p><p>Peiting Han </p>",firefox-770;websites;desktop;windows-7;,firefox,websites,en-US,"",peitinghan
1293102,2020-06-30 06:47:04 -0800,2020-06-30T06:47:04Z,Headset troublshoot on firefox 77.0.1,"<p>Hello, </p><p>I have a bose quiet comfort 35 headset for years now (which's is connected through bluetooth) and recently medias : videos aren't played without been cut, the bug stay for about 10 or 5 seconds and then the audio comes back .... </p><p>I checked if it was only on firefox and it's, I'm on a mac on Catalina. </p><p>Thanks for your help </p>",firefox-770;other;desktop;mac-os;,firefox,other,en-US,"",jules.sangli3r
1293101,2020-06-30 06:36:22 -0800,2020-06-30T07:34:20Z,Firefox crashing many times,"<p>The last month many times FF is crashing. I cleaned FF, Intsalled again, checked hardware, etc.......nothing helped </p><p>Signature 	js::TenuringTracer::traverse&lt;T&gt; More Reports Search UUID 	ba966403-60f9-40ea-ac8a-bdad10200630 Date Processed 	2020-06-30 13:30:13 UTC Uptime 	1,678 seconds (27 minutes and 58 seconds) Last Crash 	231,443 seconds before submission (2 days, 16 hours and 17 minutes) Install Age 	2,135,311 seconds since version was first installed (3 weeks, 3 days and 17 hours) Install Time 	2020-06-05 20:01:59 Product 	Firefox Release Channel 	release Version 	77.0.1 Build ID 	20200602222727 (2020-06-02) Buildhub data OS 	Windows 10 OS Version 	10.0.18363 Build Architecture 	amd64 CPU Info 	family 6 model 60 stepping 3 CPU Count 	4 Adapter Vendor ID 	 </p><p>NVIDIA Corporation (0x10de) </p><p>Adapter Device ID 	 </p><p>GT218 [GeForce 210] (0x0a65) </p><p>Startup Crash 	 </p><p>False </p><p>Crash Reason 	EXCEPTION_ACCESS_VIOLATION_READ Crash Address 	0xffffffffffffffff EMCheckCompatibility 	 </p><p>False </p><p>App Notes 	 </p><p>FP(D00-L1000-W00001000-T000)  DWrite? DWrite+ WR? WR- OMTP? OMTP+3  </p><p>Processor Notes 	 </p><p>processor_ip-172-31-26-137_us-west-2_compute_internal_7; ProcessorPipeline </p><p>Crashing Thread (0) Frame 	Module 	Signature 	Source 	Trust 0 	xul.dll 	js::TenuringTracer::traverse&lt;JSObject&gt;(JSObject**) 	js/src/gc/Marking.cpp:2903 	context 1 	xul.dll 	js::gc::TraceEdgeInternal&lt;JSObject*&gt;(JSTracer*, JSObject**, char const*) 	js/src/gc/Marking.cpp:709 	cfi 2 	xul.dll 	js::NurseryShapesRef::trace(JSTracer*) 	js/src/vm/Shape.cpp:1997 	cfi 3 	xul.dll 	js::gc::StoreBuffer::GenericBuffer::trace(JSTracer*) 	js/src/gc/StoreBuffer.cpp:53 	cfi 4 	xul.dll 	js::Nursery::doCollection(JS::GCReason, js::gc::TenureCountCache&amp;) 	js/src/gc/Nursery.cpp:1097 	cfi 5 	xul.dll 	js::Nursery::collect(JS::GCReason) 	js/src/gc/Nursery.cpp:983 	cfi 6 	xul.dll 	js::gc::GCRuntime::collectNursery(JS::GCReason, js::gcstats::PhaseKind) 	js/src/gc/GC.cpp:7465 	cfi 7 	xul.dll 	js::gc::GCRuntime::minorGC(JS::GCReason, js::gcstats::PhaseKind) 	js/src/gc/GC.cpp:7439 	cfi 8 	xul.dll 	mozilla::CycleCollectedJSContext::IsIdleGCTaskNeeded::IdleTimeGCTaskRunnable::Run() 	xpcom/base/CycleCollectedJSContext.cpp:501 	cfi 9 	xul.dll 	nsThread::ProcessNextEvent(bool, bool*) 	xpcom/threads/nsThread.cpp:1200 	cfi 10 	xul.dll 	NS_ProcessNextEvent(nsIThread*, bool) 	xpcom/threads/nsThreadUtils.cpp:481 	cfi 11 	xul.dll 	mozilla::ipc::MessagePump::Run(base::MessagePump::Delegate*) 	ipc/glue/MessagePump.cpp:87 	cfi 12 	xul.dll 	MessageLoop::RunHandler() 	ipc/chromium/src/base/<a href=""http://message_loop.cc:308"" rel=""nofollow"">message_loop.cc:308</a> 	cfi 13 	xul.dll 	MessageLoop::Run() 	ipc/chromium/src/base/<a href=""http://message_loop.cc:290"" rel=""nofollow"">message_loop.cc:290</a> 	cfi 14 	xul.dll 	nsBaseAppShell::Run() 	widget/nsBaseAppShell.cpp:137 	cfi 15 	xul.dll 	nsAppShell::Run() 	widget/windows/nsAppShell.cpp:406 	cfi 16 	xul.dll 	nsAppStartup::Run() 	toolkit/components/startup/nsAppStartup.cpp:271 	cfi 17 	xul.dll 	XREMain::XRE_mainRun() 	toolkit/xre/nsAppRunner.cpp:4608 	cfi 18 	xul.dll 	XREMain::XRE_main(int, char**, mozilla::BootstrapConfig const&amp;) 	toolkit/xre/nsAppRunner.cpp:4750 	cfi 19 	xul.dll 	XRE_main(int, char**, mozilla::BootstrapConfig const&amp;) 	toolkit/xre/nsAppRunner.cpp:4804 	cfi 20 	firefox.exe 	NS_internal_main(int, char**, char**) 	browser/app/nsBrowserApp.cpp:331 	cfi 21 	firefox.exe 	wmain(int, wchar_t**) 	toolkit/xre/nsWindowsWMain.cpp:131 	cfi 22 	firefox.exe 	__scrt_common_main_seh() 	/builds/worker/workspace/obj-build/browser/app/f:/dd/vctools/crt/vcstartup/src/startup/exe_common.inl:288 	cfi 23 	kernel32.dll 	BaseThreadInitThunk 		cfi 24 	ntdll.dll 	RtlUserThreadStart 		cfi </p>",firefox-770;desktop;fix-problems;windows-10;,firefox,fix-problems,en-US,1328594;,jc.vdbunt
1293096,2020-06-30 06:12:05 -0800,2020-06-30T06:12:05Z,How to install custom fonts in CSS?,<p>I have a folder with 2 custom fonts in a folder that I named Fonts and one of them is called PlayfairDisplay-Black. I do not know how to use them in the site that I am developing? </p><p>How can use these fonts? </p>,tips;desktop;,firefox,tips,en-US,"",eyesfit007
1293095,2020-06-30 05:53:37 -0800,2020-06-30T05:53:37Z,not sync,"<p>Hello I need help, </p><p>I've been using SYNC for many years and it's always worked fine, but at the moment I can't sync my account on new devices. </p><p>do not know what's going on, I've done disconnect on all devices, I re-logged in but does not sync my passwords and sites </p>",firefox-770;sync;desktop;windows-10;,firefox,sync,en-US,"",raulxavier
1293092,2020-06-30 05:31:13 -0800,2020-06-30T05:50:51Z,website (text) size,"<p>The text size on some websites (for instance Firefox, gmail and Wikipedia) are reduced to abt. 50%, while others still maintain the previous size. What to do to make them readable again?  Kind regd Ulf Hj. </p>",firefox-770;websites;desktop;windows-10;,firefox,websites,en-US,1328587;,UlfHj.
1293090,2020-06-30 05:15:00 -0800,2020-06-30T05:15:00Z,Firefox should have multi-language support for spell checker,"<p>I believe this is common for every non-English user: texts typed will contain both native words and English words. Right now Firefox only supports single language per text field and doesn't even auto-switch between them based on user input without add-ons. </p><p>This is different to the experience offered by literary every other software product: MS Word will proof each word independently based on active keyboard, default Windows 10 proofing works in similar fashion in every native Windows app, Chrome will do the same too. Firefox instead highlights everything which is extremely annoying and unpleasant. </p><p>I do understand that such feature might have a very big impact on source code, but as it stands today, spell checker in Firefox is unusable for non-English users. </p>",firefox-770;customize;desktop;windows-10;,firefox,customize,en-US,"",aux25769
1293089,2020-06-30 05:12:22 -0800,2020-06-30T05:12:22Z,page hijacked,"<p>When attempting to load a website, I'm informed it may be Hijacked. I purchased an item from them and received a confirmation email with different links listed, plus my invoice. Upon clicking on a link, the warning by Malware Bytes popped up. The order confirmation email had a Logistics Manager listed along with phone number and address. So, I decided to inform them of what Firefox and Malware Bytes came up with. After contacting him, he had their Tech people check it out and said that they reported it to be in good order. BUT, I continue to get the block. Now What?? </p>",firefox-770;websites;desktop;windows-10;,firefox,websites,en-US,"",jtw371
1293088,2020-06-30 05:10:41 -0800,2020-06-30T05:10:41Z,command line help,<p>I'm trying to open a url through the command-line. How do I do this? </p>,firefox-770;other;desktop;windows-10;,firefox,other,en-US,"",grantbenjamin2008
