id,created,updated,title,content,tags,product,topic,locale,answers,creator
1292544,2020-06-25 08:30:26 -0800,2020-06-25 08:30:26 -0800,OpenGL and WebGL hardware acceleration not working on Debian Firefox with Intel 915GM,"<p>Dear Mozilla Supporters, </p><p>I am having issues with OpenGL and WebGL support on an older 32 bit Pentium M machine using the latest Firefox 77.0.1 and Debian 10.4 on LXQt. - GPU is Intel 915GM - kernel support is enabled - correct firmware and mesa drivers available for OpenGL 1.4, OpenGL ES 2.0 - X11 correctly initialises DRI and DRI2 with kms and SNA </p><p>Firefox about:support shows: - blacklisted OPenGL and WebGL with FEATURE_FAILURE_OPENGL_1 - WebGL 1 Driver Renderer	WebGL creation failed:  </p> <ul><li> Refused to create native OpenGL context because of blacklist entry: FEATURE_FAILURE_OPENGL_1 </li><li> Exhausted GL driver options. </li></ul> <p>WebGL 2 Driver Renderer	WebGL creation failed:  </p> <ul><li> Refused to create WebGL2 context because of blacklist entry: FEATURE_FAILURE_OPENGL_1 </li></ul> <p>HW_COMPOSITING	blocked by env: Acceleration blocked by platform OPENGL_COMPOSITIFNG	unavailable by default: Hardware compositing is disabled GPU_PROCESS	unavailable by env: Hardware compositing is unavailable. WEBRENDER	opt-in by default: WebRender is an opt-in feature WEBRENDER_QUALIFIED	blacklisted by env: No qualified hardware WEBRENDER_COMPOSITOR	disabled by default: Disabled by default blacklisted by env: Blacklisted by gfxInfo unavailable by runtime: No DirectComposition usage WEBRENDER_ANGLE	opt-in by default: WebRender ANGLE is an opt-in feature WEBRENDER_DCOMP_PRESENT	opt-in by default: WebRender DirectComposition is an opt-in feature OMTP	broken by runtime: OMTP is not supported on 32-bit with &lt;= 2 cores WEBGPU	disabled by default: Disabled by default blocked by runtime: WebGPU can only be enabled in nightly </p><p>I tried many different Firefox config combinations with force_acceleration, as well as X11 with UXA, without success. I tested OpenGL support in native X11 with glxinfo and glxdemo, and hardware accelleration does work. </p><p>I believe this worked in the past without issues, I have been using the same machine on older Lubuntu and recently decided to upgrade to the latest Debian eqivalent. </p><p>Any ideas why Firefox does not see and use the OpenGL accelleration available in X11? </p>",firefox-680;desktop;fix-problems;linux;,firefox,fix-problems,en-US,"",brainsurf
1292543,2020-06-25 08:27:57 -0800,2020-06-25 08:27:57 -0800,"Spinner spins, pages won't load after viewing page source","<p>Whenever I view a page source on Firefox, it then will not allow any other pages to load. They just spin. Once I restart FF, I can go to new pages. Is this a known issue? </p>",firefox-770;desktop;fix-problems;linux;,firefox,fix-problems,en-US,"",DirCat
1292537,2020-06-25 07:15:49 -0800,2020-06-25 07:37:40 -0800,A web page is slowing down your browser.,"<p>FF 77.0.1 W10. </p><p>I get this message on one specific website, every time I visit. It happens on other pages, but not continually, and not regularly. </p><p>Is there a remedy? Updated recently and do not want to have to reset or do anything drastic. </p><p>Asked this two other times, but I tagged on to previous conversations. Unfortunately, I did not get the usual prompt response. </p><p>Thank you. </p>",firefox-770;desktop;fix-problems;windows-10;,firefox,fix-problems,en-US,1327257;,CiaoBella1
1292535,2020-06-25 07:03:17 -0800,2020-06-25 08:31:21 -0800,Firefox will Not load any website after install,"<p>Hi, </p><p>I had to recover my laptop and reinstall all programs, including the web browsers. All other web browsers are working fine, but after installing Firefox, it wont open any website at all. It does not show any message at all, just keeps trying to load the website eternally.  </p><p>I have tried reinstalling and nothing works....help! </p>",websites;desktop;,firefox,websites,en-US,1327259;1327266;1327269;,igal.goldsmith
1292533,2020-06-25 06:50:33 -0800,2020-06-25 06:50:33 -0800,Right-click menu white text and gray background,<p>Problem: right-click menu text is white (disabled menu item is gray) and background is light gray </p><p>Tried:  - I do not have userchrome.css  - no changes in preferences &gt; fonts and colors - refresh firefox </p><p>- MacOS 10.15.5 with Dark appearance - Firefox Developer Edition 78.0b9 </p>,firefox-780;beta;desktop;fix-problems;mac-os;,firefox,fix-problems,en-US,"",twnaing
1292532,2020-06-25 06:47:35 -0800,2020-06-25 06:47:35 -0800,Gmail always signs me out of every account,"<p>Gmail has, everytime, for 3 straight months, constantly and semi-quickly, signs me out of every gmail account with and without presenting error code #2005. This issue can’t be caused by Google alone, because every Gmail account works perfectly on my roommate’s computer, on my smart phone and on my computer if I use Internet Explorer (which I haven't used for years). Yahoo mail, does interestingly, as will all other non-Gmail accounts, work flawlessly with Firefox. Perhaps the flaw is solely with Firefox when it handshakes with gmail's security protocol, because error code #2005  is what always pops up. Another error message says that Hangouts has not been signed in. And while I do have 2 phone numbers for two Gmail accounts, Gmail also signs me out of 4 other accounts that have no phone numbers.  </p><p>Here's the list of troubleshooting steps attempted recently. If at all possible, I'd like to avoid resetting Firefox, unless I can see from your provision of the entire list of settings, what will be lost. Thank you, for your expert advice. </p><p>1.     UPDATED BROWSER – DIDN’T WORK 2.	REMOVED 25 VIRUSES – DIDN’T WORK 3.	DISABLED ALL RECENTLY ADDED ADD-ONS – DIDN’T WORK 4.	I’VE BEEN CLEARING HISTORY, COOKIES AND CACHE USING FIREFOX AND CC CLEANER DAILY AND FOR YEARS – DIDN’T WORK 5.	USED CC CLEANER TO CLEAN UP REGISTRY – (EVERY COUPLE WEEKS FOR YEARS) – DIDN’T WORK 6.	I REMOVED OVER 22 WINDOWS AND 1000 TABS – DIDN’T WORK 7.	FIREFOX SETTINGS WAS JUST ALTERED TO CLOSE WITH CACHE AND COOKIES CLEANED OUT 8.	I HAVE ALWAYS HAD WINDOWS SECURITY TURNED OFF – SO THAT’S NOT IT 9.     I SIGNED INTO HANGOUTS FOR EACH OF 2 ACCOUNTS- STILL FAILS 10.	It’s not the Windows software because Internet Explorer (which I hate using) works perfectly for days on end even after numerous sleep modes. 11.	i Had this problem previously, but it mysteriously went away without troubleshooting anything that I can remember. </p>",websites;desktop;,firefox,websites,en-US,"",cvmenn
1292529,2020-06-25 06:44:24 -0800,2020-06-25 06:44:24 -0800,Twitch error #3000,"<p>I have been experiencing this type of error coming from <a href=""http://twitch.tv"" rel=""nofollow"">twitch.tv</a> for a couple of days, I am receiving this problem not the others. When I layer a livestreaming from my <a href=""http://twitch.tv"" rel=""nofollow"">twitch.tv</a> channel I get a screen with the error # 3000 that does not allow me to view my live broadcast, there is something that blocks my view if I try to access with other browsers I don't have probblemi, if other users use firefox not probblemi then with the few guides that are there are for chrome but none for firefox. </p>",firefox-770;desktop;fix-problems;windows-10;,firefox,fix-problems,en-US,"",iroshi.noname
1292527,2020-06-25 06:15:34 -0800,2020-06-25 06:15:34 -0800,SSL Error,"<p>Hello, </p><p>I have a issue loading one of my websites in Firefox as it throws ""Error code: SEC_ERROR_REVOKED_CERTIFICATE"" error.  </p><p>This only happens in Firefox as the domain ""<a href=""https://www.createmytattoo.com/"" rel=""nofollow"">https://www.createmytattoo.com/</a>"" seems to load fine in Chrome browser. </p><p>I did check the website in SSL Checker for any errors but it was clean and no issues. Below is the result: </p> <hr> <p><a href=""https://www.sslshopper.com/ssl-checker.html#hostname=https://www.createmytattoo.com/"" rel=""nofollow"">https://www.sslshopper.com/ssl-checker.html#hostname=https://www.createmytattoo.com/</a> </p> <hr> <p>I tried reinstalling the certificate again but no luck. The server it runs is on Apache/2.2.15 and CentOS 6.9. </p><p>Any suggestions would be greatly appreciated. Thank you in advance. </p>",firefox-770;websites;desktop;windows-10;,firefox,websites,en-US,"",sreenivas.m.94
1292526,2020-06-25 06:12:05 -0800,2020-06-25 06:12:05 -0800,Why does my search engine keep defaulting to Yahoo!?,"<p>In preferences I removed all other search engine except Duck Duck Go and set that as my default, but it seems to keep defaulting back to yahoo!. It never used to do this. Any idea why/how to get it to just stay on Duck Duck Go? </p>",firefox-770;customize;desktop;mac-os;,firefox,customize,en-US,"",jessicastokey
1292524,2020-06-25 06:11:17 -0800,2020-06-25 06:11:17 -0800,exclude proxy for certain domain,"<p>Hi In network setting when I set  a proxy I want to exclude the proxy for all sites using a certain domain like .net fro example. so that each site or address has a .net in the end of it, be excluded from being proxied. is that possible? how do  I do that? thanks </p>",firefox-770;other;desktop;windows-10;,firefox,other,en-US,"",yasershadan
