id,created,updated,title,content,tags,product,topic,locale
1260637,1559259353,1559262735,firefox locks onto website called microsoft... call,"<p>I used Firefox to go to <a href=""http://lowes.com"" rel=""nofollow"">lowes.com</a> website.  My computer locked up with a page indicating Microsoft had taken over the system and to call &lt;scam phone# removed&gt; to get system unlocked.
I have uninstalled Mozilla program, and re-installed again several times.  Always the same problem.
When I use windows explorer, computer is OK; Does not lock-up.
</p>",other;desktop;windows-7;,firefox,other,en-US
1260634,1559257563,1559257563,"Trying to download FITBIT but iget- fitbit appl not readable ,,,can you recommend good virtual keyboard?","<p>please recommend virtual keyboard for firefox.   jitbit was UNreadable
</p>",firefox-670;customize;desktop;windows-7;,firefox,customize,en-US
1260633,1559257411,1559267699,MS Outlook won't stay in pinned tab,"<p>When I log out and try to log back in it always automatically opens up in a new (non-pinned) tab...have other sites pinned and they don't do this.
</p>",firefox-670;tabs;desktop;windows-10;,firefox,tabs,en-US
1260629,1559254058,1559260917,All 'Top Sites' bookmarks gone.  Again.  AGAIN.,"<p>What is the major malfunction here?  Why is it every major update you have to delete ALL of my 'Top Sites' and add your own?  I just want to open the page and use the bookmarks that I want to use.  I don't want Google, I don't want Imgur, I don't want what sites YOU want to put on my top sites which are sites I don't even visit.  I found 'Recommended by Pocket', 'Highlights', and 'Snippets' turned back on and I'm getting sick of it.  Stop forcing YOUR options on us and let US choose what WE want Firefox to do. 
</p><p>And like in my last thread the last time this happened, is it WAY too much to ask that you reintroduce the 'drag and drop' feature to add bookmarks to the 'Top Sites' list?  This thing of having to press two separate buttons and then actually TYPE everything in is counter intuitive and inefficient.
</p><p>Seriously starting to think I should switch to Chrome... or maybe IE.
</p>",firefox-670;other;desktop;windows-7;,firefox,other,en-US
1260628,1559253535,1559269571,errors in debug,"<p>Hi,
was checkig something.. and this turned up..
maybe someone who undrstands the dark arts can help.
</p><p>""Unknown localization message _forbes_____ lpfulllib.js:1
TypeError: Argument 1 of PrecompiledScript.executeInGlobal is not an object.
ExtensionContent.jsm:490:25
Content Security Policy: The page's settings blocked the loading of a resource at eval (""script-src""). background.js:3764:15
null has no properties
background.js:1
can't access dead object backbone.min.js:123
document.getElementById(...) is null options.js:94
error occurred while processing 'sources: TypeError: window is null Stack: webExtensionTargetPrototype.isExtensionWindow@resource://devtools/server/actors/targets/webextension.js:276:3webExtensionTargetPrototype._allowSource@resource://devtools/server/actors/targets/webextension.js:293:18 TabSources/this.allowSource@resource://devtools/server/actors/utils/TabSources.js:25:39 _addSource@resource://devtools/server/actors/thread.js:1663:23 onSources@resource://devtools/server/actors/thread.js:1077:12 onPacket@resource://devtools/server/main.js:1291:58 receiveMessage@resource://devtools/shared/transport/child-transport.js:66:16 Line: 276, column: 3""
</p>",firefox-670;desktop;fix-problems;mac-os;,firefox,fix-problems,en-US
1260626,1559254072,1559297171,Hi Firefox Sync is not loading bookmarks and passwords from devices i was using before,"<p>Hi 
My Firefox Sync option  is not working anymore when i login and press sync nothing loading like  bookmarks and passwords from devices i was using before , same on laptops and android phone 
I can see computers and phones  i was using before  in options  devices &amp; aps but data not loading from them
</p><p><br>
Can you please help 
</p><p>Thank You
</p>",firefox-680;beta;sync;desktop;windows-10;,firefox,sync,en-US
1260623,1559251418,1559259357,"is there any practical difference between ""always use private browsing mode"" and ""clear history when firefox closes"" ? thanks","<p>Windows 10 Pro N 1809 17763.529
Firefox 67.0 64-bit
</p><p>thanks
</p>",firefox-670;privacy-and-security_1;desktop;windows-10;,firefox,privacy-and-security,en-US
1260619,1559247554,1559249787,"Can't find ""fingerprinting"" in custom content blocking","<p>I received an email about ""fingerprinting"" but couldn't find it in the custom section of ""Content Blocking"" as the email advised.  There was also no icon that looks like an i inside a circle in the top left corner of the Firefox browser.
How do I block fingerprinting?
</p>",firefox-660;desktop;windows-10;,firefox,other,en-US
1260618,1559245716,1559270579,"After upgrade to Windows 10 Versions 1809 or 1903, hotlinks from Windows 10 Mail app no longer open default browser Firefox except in background.","<p>Hi all.  I rely on quick opening of hyperlinks from Windows 10 Mail app to answer Microsoft Community forums questions in FIrefox, which is set as my default Browser, and has defaults set for http and https protocols.  When I upgraded to both Windows 10 Version 1809 and later to 1903, Firefox stopped opening on it's own and instead opens a new tab every time I click the link in the background.  I have to click it's taskbar shortcut to open it.  
</p><p>These hotlinks still work correctly in Edge and CHrome but I need Firefox for managing my Bookmarks collection to easily drag them into help posts which isn't easily done in the other browsers.  
</p><p>Appreciate any help.
</p>",firefox-670;desktop;fix-problems;windows-10;,firefox,fix-problems,en-US
1260617,1559245513,1559258749,"How to re-sort line items in ""Downloads"" library? (OS: Windows 7 x64)","<p>How to re-sort line items in ""Downloads"" library?
</p><p>e.g.: default sort is: time, newest to oldest. How to sort by status, file type, file size, et al.?
</p>",firefox-570;other;desktop;,firefox,other,en-US
