id,created,updated,title,content,tags,product,topic,locale,answers,creator
1274309,2019-12-04 15:57:15 -0800,2019-12-04T18:53:15Z,Increase toolbar spacing?,"<p>Is there a way to increase the spacing between toolbars?
</p><p>I prefer my tabs just above the page and below the URL &amp; ""Bookmarks"" toolbars so I found the CSS code to move them, but I had to make their text bigger to read, and now my bars are overlapping each other (see attached photo.)
</p><p>Is there a way to increase the spacing between toolbars so they don't overlap? TIA.
</p>",firefox-710;customize;desktop;,firefox,customize,en-US,1270781;1270789;1270794;1270803;,Mugsy
1274306,2019-12-04 15:23:23 -0800,2019-12-06T17:47:12Z,"Why can't I download ad block plus. When I try to download it I get the message ""The add-on could not be downloaded because of a connection failure"". Solution?","<p>I'm trying to download ad block plus from their website and I'm getting the message The add-on could not be downloaded because of a connection failure"". I don't get this issue with any other add on
</p>",other;firefox-700;firefox-7001;desktop;windows-10;,firefox,other,en-US,1270769;1270783;1270825;1271416;1271424;1271428;,ahmedh022002
1274305,2019-12-04 14:32:14 -0800,2019-12-04T15:39:28Z,Firefox HTML5 not as functional as Adobe Flash Player - Windows 10,"<p>I am confused.  
According to your website;
<a href=""https://support.mozilla.org/en-US/kb/html5-audio-and-video-firefox"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/html5-audio-and-video-firefox</a>
HTML5 audio and video are “built-in.
Maybe I have been miss informed.  My understanding is that HTML5 can replace Adobe Flash Player.  Unfortunately, HTML5 will not open the anime for this website:
<a href=""https://radar.weather.gov/radar.php?rid=VTX&amp;product=NCR&amp;overlay=11101111&amp;loop=yes"" rel=""nofollow"">https://radar.weather.gov/radar.php?rid=VTX&amp;product=NCR&amp;overlay=11101111&amp;loop=yes</a>
In the left column, under REFLECTIVITY are LOOP selections.  Click on any of the loops and the large white are should fill with an anime map.  (It always worked using Adobe Flash Player.)
What am I doing wrong?
Thank you for your help.
</p>",firefox-710;customize;desktop;windows-10;,firefox,customize,en-US,1270753;1270770;,iemail2
1274304,2019-12-04 14:08:30 -0800,2019-12-04T21:04:24Z,"After turning on two-factor sync authentication, the downloaded recovery codes do not work!","<p>When I turned on two-factor authentication, I was presented with some recovery codes which I downloaded to a secure folder. Later, I tried to use one code. The codes downloaded as lower-case letters but the form for using them converted every letter to uppercase and the codes I had just downloaded were rejected.
</p>",firefox-710;other;desktop;windows-10;,firefox,other,en-US,1270773;1270795;1270814;1270815;,Jimkay
1274301,2019-12-04 14:02:33 -0800,2019-12-06T17:38:45Z,What caused profiles to torque two days ago?,"<p>The main reason I wrote this post is to ask the question that comes at the end of this note.  If you scroll to the end, you can see it marked as MAIN PURPOSE OF THIS POST IS TO ASK THE QUESTION BELOW.
</p><p>As I was posting the question, I took advantage of the moment to reflect on the fact that FireFox's perseverance over its long history of ups and downs today has made FireFox one of the real hopes for humanity.  Long Live FireFox!
</p><p>Back in the dark ages, before the ascendance of Google's Chrome browser, I learned to recover FireFox's guts, to cope with its gastric spasms of projectile digital vomiting, which seemed to occur every few weeks.  Most software in those days contributed full shares to the unusable stew, made the accumulation of digital barf that needed cleanup as often as I needed to clean up after hangovers from over drinking when I was a stupid youth. Those were the days when running a computer all day without being forced to restart taught me to weild Windows Task Manager as weapon, which usually provided a side step around enough of the binary vomit top cut restarts from 4 a day to only one or two.
</p><p>Years later, while Microsoft was recovering from the largest, most expensive public mistake in software history (Windows 8), Google got a handle on Chrome.  After that, around 2014, Google either found Popeye's spinach factory, or aliens joined them in their Mountain View offices, because no human force can account for the rate and quality of significant upgrades to all their systems since then, for Chrome browser, underlying Chromium technology now used by everyone, not just for browsers, but all manor of application software to run on all kinds of platforms, Android for phones and apps, YouTube video processing that spots copyrighted sound and images in every video that has it, the world-leading advertising systems and dashboards, and their search engine so much better than anyone else's our choice is to use Google Search or be stupid and slow, or use Google Maps or be lost.  Google pumps out new and better software features one hundred times faster than any other organization.  If you missed the media reports explaining this, that is because Google's super productivity has not been celebrated in anything like the degree warranted. 
</p><p>Unfortunately, Google also has become so evil  it probably cannot be prevented from destroying the system of human checks and balances invented in the United States 240 years ago. As simple and feeble as those checks and balances are, without them it is hard to see how any substantial part of the human population ever could have experienced and lived with Liberty and the productivity it makes possible.  For example, without the Liberty growing throughout the world after taking its initial root in the United States and our written Constitution, one of the most ingenious and consequential documents ever written, the normal result of military conflict would have been one murderous, tyrannical, wholly self-serving dictatorship or another forcing 99% of the human population to live as serfs or politicians in the involuntary service of people like you know who.  Google and the rest of the power players in commercial media are destroying that, through political bias they lie about.  The problem with their lies is they have the power of their media platform to perpetrate them.  Google is evil and needs to be neutralized.  The main thing I can do about this is to stop using their products.  The other thing I can do is tell people about what is happening.  I was raised to see things this way, but for until recently, I did not see this is the way we have to look at things because this is the way that works.  Until recently, I did not know society cannot stop functioning, but now I know that the functioning we all take for granted, including the people fighting against it, is rare as diamonds when viewed in the context of human history, Some of the people attacking our country want to break it down, because they want the United States to become like the places people now leave in order to come here.  The sickness is the same that has affected all gluttons for power.  They have learned that force of military arms tends to galvanize people like you and me.  Instead, they lie to us. pretending to harbor the same loves for life you and I have, when in truth they see us is idiot patsies, making us deserve their the damages wrought by their treachery.
</p><p>Therefore, I stopped using Chrome, returning to the FireFox way of browsing.  I was with Chrome so long, I forgot all about recovering browser profiles.  FireFox is a lot more reliable today than it was before Chome blew everybody out of the water, but its profile system still ha regular bouts with projectile digital vomiting.
</p><p>Today, my FireFox is not blasting bile all over the house, but is being rather brave holding the contagion within itself. I noticed passwords not filling into web forms that used to be there. I am not sure of the timing.  I probably was a long time ago, but I kept getting messages from FireFox babbling about their new security system.
</p><p>Today, I needed to identify active profile (i.e., the one I use) from the half dozen profiles piled into my FireFox installation.  I don't know why there is more than one.  Unfortunately, I just could not glean the one I need to look at from their names:
</p><p>b2uzr27w.default-release-1/
n34593ht.default-release/
n6gdm7r8.default-release-1/
q412vz1p.default/
uiaqaxwu.default/
</p><p>The online guide provided the usual waste of time.  I asked the computer how to know which profile is the active one.  I immediately found thousands of articles which each spell out the same eight or ten reasons why a person might wish to know which profile is active. The people writing these articles know their articles are filled mostly with spam (information we already have or don't need), but their editors are evaluated on word count, needed for diluting the concentration of ads in their publication.  It's been years since the ANSWERS were easy to pick out of spam portions of the articles they appear with.  From this agony-inducing swill I found information that looked like it might tell me how to spot the active profile.  ""Look for "".default"" as part of the profile name.  So I looked again,
</p><p>b2uzr27w.default-release-1/
n34593ht.default-release/
n6gdm7r8.default-release-1/
q412vz1p.default/
uiaqaxwu.default/
</p><p><br>
All of the profile names contain "".default.""
</p><p><br>
MAIN PURPOSE OF THIS POST IS TO ASK THE QUESTION BELOW.
Then I noticed the dates
</p><p>Months ago   b2uzr27w.default-release-1/
Months ago   n34593ht.default-release/
Two days ago   n6gdm7r8.default-release-1/
Today  q412vz1p.default/
</p><p>Evidently, two days ago, FireFox ditched my profile and gave me a new one.  This leads to my question, my reason for posting this thread:
</p><p>Why?
</p><p>In other words, 
</p><p>Why did FireFox ditch my profile and give me a new two days ago?
</p><p>I understand, you probably don't know why in my particular case.  I am hoping for reasonable guesses or possibilities.
</p>",other;firefox-700;firefox-7001;desktop;mac-os;,firefox,other,en-US,1270749;1271425;,firefox195
1274300,2019-12-04 13:59:39 -0800,2019-12-04T17:50:56Z,This URL used to work with Windows 10 no it's not. The URL http://n4dkd.asuscomm.com:8901/?tune=3905lsb,"<p>Link returns ""connection was reset"". Works with Windows 7 too. This URL is a link to a Software Defined Receiver (SDR) over the internet. I reinstalled Firefox a few weeks ago and it fixed the problem but now if fails again. I have check my firewall and Firefox is allowed...Please help.
John
</p>",websites;firefox-700;desktop;windows-10;,firefox,websites,en-US,1270743;1270751;1270760;1270774;,johnpnorth
1274298,2019-12-04 13:50:48 -0800,2019-12-05T22:50:13Z,You RUINED Firefox!  How can I fix it?,"<p>The latest update of Firefox, Ver. 71.0 is PITIFUL AND A POS!  Firefox forced an update even though I have had it set to allow ME to decide when to update for years.  Then when it updated it became V E R Y  S L O W!  And my PureVPN extension no longer works, even when I had to log in again manually.  Firefox will no longer be my default browser until you fix ALL these problems:
1. Forced updates
2. Slowness
3. PureVPN MUST work!
</p>",other;firefox-6502;desktop;firefox-650;windows-10;,firefox,other,en-US,1270744;1270746;1271159;,newmozguy
1274296,2019-12-04 13:18:31 -0800,2019-12-06T06:42:29Z,V71 SSL_ERROR_HANDSHAKE_FAILURE_ALERT but no mention of changes to SSL system.,"<p>So looking at the at the change logs for v71 I do not see any notes to changes to the Client SSL system. But when we access an internal website that uses Client SSL for login controls. We get an SSL_ERROR_HANDSHAKE_FAILURE_ALERT error. 
</p><p>If we roll back to v70 of fix fox we do not get this error. Was bug missing or am i missing something in the change log.
</p>",desktop;fix-problems;windows-10;,firefox,fix-problems,en-US,1271167;1271234;,pyro_spam
1274293,2019-12-04 12:43:47 -0800,2019-12-05T09:40:13Z,FireFox won't display Certain Websites,"<p>I can't display Technology Review or <a href=""http://wired.com"" rel=""nofollow"">wired.com</a>.
I do have ghostery installed but I have the problem even when it is 'paused'.
</p><p>I have attached the Firefox web console output.
Any ideas?
</p>",websites;desktop;,firefox,websites,en-US,1270717;1270719;1270725;1270726;1270924;1270925;1270926;1270936;1270940;,davidlaxer
1274291,2019-12-04 12:23:43 -0800,2019-12-09T17:31:28Z,"The function of ""find"" for search is not working right","<p>The function of ""find"" for search is not working right for the latest version (71.0 (64-bit)). I can't review them one by one using ""enter"" button as before.
</p>",firefox-710;other;desktop;windows-7;,firefox,other,en-US,1270718;1270902;1270908;1271012;1271017;1271018;1271040;1271117;1271244;1271271;1271996;1272023;1272223;,charles51423
