id,created,updated,title,content,tags,product,topic,locale,answers,creator
1295249,2020-07-16 12:27:45 -0800,2020-07-16 12:27:45 -0800,SOMETHING WRONG,"<p>HELLO THIS MORNING I LOGGED ONTO FIREFOX AND WENT TO WEB PAGE WHEN IT OPENED THE PAGE HAD A GREEN BACKGROUND WHICH WOULD NOT LET ME BE ABLE TO READ INFO , I CHECKED THE SAME SITE ON EXPLORER AND IT WAS FINE BACKGROUND WAS WHITE WHICH FOXFIRE YESTERDAY WAS HOW DO I GET THE BACKGROUND BACK TO WHITE, THANK YOU RON,I. </p>",firefox-780;customize;desktop;windows-10;,firefox,customize,en-US,"",rci72249
1295248,2020-07-16 12:27:13 -0800,2020-07-16 12:27:13 -0800,How to stop New Tab scrolling entire tab bar to the left? PLZ!!!,"<p>when a new tab is created, it scrolls the tab bar all the way to the left.  this is very disorienting when the tab bar is full of open tabs.  completely throws off workflow because your tab arrangement is suddenly, instantly, changed.  FF is introducing a lot of irritating behaviour as each version releases and this is one of the most disruptive.  how the do we turn this idiot 'feature' off? </p>",firefox-780;desktop;fix-problems;windows-10;,firefox,fix-problems,en-US,"",ian79
1295246,2020-07-16 12:03:51 -0800,2020-07-16 12:03:51 -0800,Missing parameters for request on the request tab,"<p>I used to use the Developer's edition of Firefox until a few months ago when the Network-&gt;Request tab of the Developer's Tools stopped displaying parameters. I've read many posts talking about a 'Params' tab, but I don't seem to have a tab with that name and have always found parameters under the Request tab. I don't recall downloading any updates, and I don't use any add ons. It just simply says ""No parameters for this request"" - despite being 100% certain there were parameters. I attempted several uninstall and reinstall attempts, but was never able to get them to reappear. </p><p>I switched to regular Firefox (Currently on version 78.0.2) and the problem was not present, until earlier this week. Now I am at a loss. I've searched and the only thing I've been able to find is a situation 3 years ago on Firefox 58 that was resolved. </p><p>This is happening for both POST and GET requests. Any suggestions are appreciated. </p>",tabs;desktop;,firefox,tabs,en-US,"",dan.luxa
1295245,2020-07-16 12:03:42 -0800,2020-07-16 12:03:42 -0800,Instalação App de desenvolvimento do Mozilla no Mac.,"<p>Boa tarde a todos! Tenho o meu CD do Cambridge Advanced Learner's Dictionary (Dicionário de Inglês-Inglês) que traz o instalador CALD3, que originalmente é compatível com o Mac OSX 10.4, mas que não consegue se instalado no meu Mac após a atualização para o sistema OS Catalina de 64 bits. O desenvolvedor do aplicativo CALD3 foi a Mozilla (© 2005-2007 IDM. © Mozilla 1.6, 1.7.12, 1.8.0.6 © 1998-2007 The Mozilla Organization). Como fazer o upgrade desse app para compatibiliza-lo com o sistema MacOS Catalina e instalar o dicionário? </p>",download-and-install_1;firefox-780;desktop;mac-os;,firefox,download-and-install,pt-BR,"",clavdivs.rio
1295242,2020-07-16 11:22:21 -0800,2020-07-16 11:22:21 -0800,Download with javascript broken,"<p>After updating to Firefox 78.0.1 (Linux x86_64) downloads that are initialized through JavaScript do not work. </p><p>Some examples are: - Downloading Code as a .zip File from github-projects - Downloading books from <a href=""http://www.proflificworks.com"" rel=""nofollow"">www.proflificworks.com</a> - Downloading videorecordings from <a href=""http://www.save.tv"" rel=""nofollow"">www.save.tv</a> </p><p>In the background the download starts and a temporary file is created int the global Temp-Directory but the dialog for choosing what to do with the downloaded file does not open and the file is not moved to the default downloaddir. </p><p>Downloading of webpages (Ctrl-S) or Downloading files that are offered via an normal http-link with ""Save target as ... "" or ""Save image as ... "" do work. </p><p>Firefox (68.1.0) on Android and Opera can use this JavaScript downloads. </p>",firefox-780;desktop;fix-problems;linux;,firefox,fix-problems,en-US,"",rohoje27
1295240,2020-07-16 11:16:21 -0800,2020-07-16 12:30:38 -0800,Not able to play any videos,"<p>Greetings, </p><p>I'm not able to watch any video. Tried udemy, twitter, p*rnhub. YouTube is the only site that the media works normally. There are no problems when using Chromium but this is just a temp. workaround as I insist on using Firefox. </p><p>Suspect it may be some codec issue (mainly libavcodec58) </p><p>Steps taken: </p> <ul><li> Reinstalled Mozilla Firefox </li><li> Cleared cache </li><li> Disabled hardware acceleration </li><li> Disabled all extensions (HTTPS Everywhere and uBlock Origin) </li></ul> <p>System: OpenSUSE Tumbleweed KDE Firefox version 78.0 </p><p>Any help is appreciated </p>",firefox-780;desktop;fix-problems;linux;,firefox,fix-problems,en-US,1333415;,ksalumiev
1295236,2020-07-16 10:47:16 -0800,2020-07-16 10:47:16 -0800,"When I open a New Private Window, it appears to have focus, but does not (all add-ons disabled)","<p>Windows 10 Home (latest version) Firefox browser (latest version) Add-ons (all updated, all disabled) </p><p>In the past, when I open a New Private Window, the URL bar had focus and I could start typing immediately. </p><p>Lately, I don't know what has focus, but it's not the URL bar. I start typing and nothing happens (even though the cursor is flashing in the URL bar and it even has the blue highlight bar around it and the window title bar is bright, as if it has focus). But I have to click in the bar and then what I type appears. </p><p>I have manually disabled all add-ons, uninstalled Flash, turned off hardware acceleration and enabled the default theme, yet the problem persists. <strong>But oddly,  if I use &lt;shift&gt; to open New Private Window in Safe Mode, the focus is correct.</strong> What else does Safe Mode adjust that might be causing this problem? </p>",other;firefox-780;desktop;windows-10;,firefox,other,en-US,"",HighTechGeek
1295231,2020-07-16 10:07:21 -0800,2020-07-16 10:20:08 -0800,How to remove setting from deleted extensions?,"<p>I used to have an extension. But after removing it I still see its setting in about:config. I don't want to clutter my Firefox's profile. Look at the screenshot. </p><p>1. Is it safe to remove all these setting manually? 2. How can I confirm that all the unnecessary data is removed?  (including sqlite databases, etc...) 3. Isn't it a responsibility of an extension's developer to remove all the settings when a user removes it? 4. If I install hundreds of extensions and then I remove them, will they remain in my profile after deleting? </p>",other;firefox-780;desktop;windows-81;,firefox,other,en-US,1333370;,multithreadedman
1295229,2020-07-16 10:03:13 -0800,2020-07-16 10:28:47 -0800,Issues with Yahoo mail using Firefox 78.0.2,"<p>After Firefox update to version 78.0.2 many functions do not work in Yahoo mail (Windows 10). Cannot select a message, cannot reply or forward, cannot go back to messages clicking the ""back"" arrow, cannot select the settings button. Yahoo mail works correctly in Chrome however. How to fix?? </p>",other;desktop;,firefox,other,en-US,1333374;,cmorgan002
1295228,2020-07-16 09:58:00 -0800,2020-07-16 10:33:19 -0800,"After not using my desktop for several months, I logged back on to find all my files and settings gone including Firefox","<p>After setting Firefox up again by downloading it and signing in, adding all my files back from Drop Box, and making Firefox my default browser, every time I restart my computer I lose my files, and the default browser is back to Microsoft Edge.  Is this a virus, or something I'm not doing correctly.   </p><p>BTW, last night at midnight, my computer went through a Windows update automatically and I lost all my settings again. </p><p>I have a Dell PC Inspiron 3670 </p>",other;firefox-780;desktop;windows-10;,firefox,other,en-US,1333378;,sandraswason
