id,created,updated,title,content,tags,product,topic,locale,answers,creator
1295140,2020-07-15 17:03:57 -0800,2020-07-15 17:03:57 -0800,sign in,"<p>Have always been able to open without signing in, after sign in once--for last few weeks I have had to sign in  every day.How do I get to 'keep signed in'? </p>",firefox-780;customize;desktop;windows-10;,firefox,customize,en-US,"",cstahlman
1295138,2020-07-15 16:55:03 -0800,2020-07-15 16:55:03 -0800,Run Firefox for separate Windows 10 Account,"<p>I created another Windows 10 user account on the same PC for my wife. So, she has her own login and Windows page. I also created a Firefox profile for her. I can't download Firefox under her own account - it always updates the current install and Firefox does not appear anywhere on her screen. How do I get Firefox on her Windows so she can run it? </p>",other;firefox-780;desktop;windows-10;,firefox,other,en-US,"",cmorgan002
1295137,2020-07-15 16:44:15 -0800,2020-07-15 16:44:15 -0800,Why sometimes tabs with different sites was mixed each other?,<p>Why some times at the latest version 78.0.2 tab mixed out sites each other? </p><p>I mean for example i try to see the site of bayer(Football team) and in this site i see some elements from other tab i have for example site of team liverpool(Football team) and clear out when i go my mouse pointer on this spot. Why is that happening </p>,firefox-780;desktop;fix-problems;windows-7;,firefox,fix-problems,en-US,"",fits79
1295130,2020-07-15 15:43:41 -0800,2020-07-15 16:48:26 -0800,firefox keeps crashing,"<p>I tried to delete a couple of ""add ons"" that I didn't want by going into the Firefox directory, and clicking the specific ddl and hitting delete.   Firefox no longer works and I did try to refresh to no avail.  It did state that a report would be sent but I never heard back.   Is my only option to uninstall and then reinstall? </p>",other;desktop;,firefox,other,en-US,1333114;1333120;,effieacct
1295129,2020-07-15 15:43:39 -0800,2020-07-15 15:58:52 -0800,Stop auto reloading notice,"<p>I was trying to stop websites from reloading pages automatically so i setted: accessibility.blockautorefresh = true and browser.meta_refresh_when_inactive.disabled =true.  Now many websites when loading , shows at the top of the page a notice: "" Firefox prevented this page from automaticaly reloading "".  In the older Firefox versions ,  it was an addon called: "" Refresh blocker "" which was automatically closing this notice after 5 to 60 seconds (depending on users preference).  This addon does not exist now so , i wonder if there is a way to apply this setting using an other method , (maybe about:config modification , or other). </p>",firefox-780;customize;desktop;windows-10;,firefox,customize,en-US,1333103;,duuejv
1295127,2020-07-15 15:22:28 -0800,2020-07-15 15:22:28 -0800,Firefox Webcam not detected at all,"<p>My webcam is a logitech c920, so uses uvc driver. Its not being detected instead the only option i get is a ""Defaut Device"" for both camera and mic. Works fine on cheese and chromium. I have tested with other webcams and USB mic, same issue. Tested on: <a href=""https://webrtc.github.io/test-pages/src/audio-and-video/"" rel=""nofollow"">https://webrtc.github.io/test-pages/src/audio-and-video/</a> </p>",firefox-780;desktop;fix-problems;,firefox,fix-problems,en-US,"",sahajsarup
1295126,2020-07-15 15:19:57 -0800,2020-07-15 16:24:03 -0800,Messages from Firefox,"<p>Hi, When I open a tab I get a message from Firefox. How do I disable that? I keep getting ignorant propaganda about systemic racism. Thanks for your help. Jim </p>",customize;desktop;,firefox,customize,en-US,1333115;1333116;,htsone
1295124,2020-07-15 15:00:27 -0800,2020-07-15 16:51:08 -0800,Your organization controls this browser,"<p>Hi, I’m looking for a solution to the problem in the browser Firefox 78.0.2 (64-bit), OS Windows 7 SP1 x64: I installed the SaveFrom addon to download the video, this application registered its home page and blocked the ability to change settings when the browser starts. An inscription appeared in the browser settings: “Your organization controls this browser” - but the computer is home! SaveFrom seized control of the browser! Please help me delete it with all its home pages, settings locks and more! (I apologize - I use Google translator) </p>",firefox-780;customize;desktop;windows-7;,firefox,customize,en-US,1333117;1333121;,zvitrun
1295121,2020-07-15 14:27:44 -0800,2020-07-15 14:54:43 -0800,Yandex,"<p>I am wondering if there is any way, using Firefox, to select a default search engine that is not: </p><p>Amazon Bing DuckDuckGo eBay Google Twitter Wikepedia </p><p>Best regards, Vadim Korniakov </p>",firefox-740;desktop;tips;windows-10;,firefox,tips,en-US,1333098;,areyoukiddingme
1295119,2020-07-15 14:07:11 -0800,2020-07-15 14:07:11 -0800,Firefox version 78 y posteriores cambian valores predeterminados en drives de impresora windows,"<p>Buenas tardes </p><p>Gusto en saludar, tengo un problema con la versión Firefox 78.0.2 cuando lo utilizo en un sistema web en la cual imprime etiquetas en impresora zt230 zebra resulta que este me cambia los formatos del tamaño de la etiqueta definidos y predeterminados en windows  a través de su driver {Tamaño : altura 8 cm, ; ancho : 10 cm} lamentablemente cuando tengo que usar mozilla firefox en el sistema web y necesito imprimir aquellas etiquetas me cambia aquellas configuraciones automáticamente lo cual me impide imprimir de forma correcta las etiquetas. </p><pre>En todas las versiones de firefox pasa lo mismo pero a diferencias de las versiones anteriores a la 78 tenia la posibilidad de cambiar ese valor en el cuadro de dialogo de imprimir - preferencias y colocar los parámetros nuevamente y mientras estaba en la sesión del sistema web mantenía los margenes modificados, ahora la version 78 no los guarda y por ende se deben cambiar constantemente haciendo el proceso de imprimir etiquetas se vuelva mas lento cuanto tengo un volumen de etiquetas a imprimir por cada registro. </pre> <p>Se adjunta imágenes sobre la problemática, ¿Como poder solucionar este tema ? ¿Podrán corregir esto para que Firefox obtenga los datos predeterminados del drivers en windows (impresora) sin que este lo modifique automáticamente ?. De ante mano muchas gracias Saluda atte, Carlos Gómez R. mail: carlosgomezr0980@gmail.com </p>",other;firefox-780;desktop;windows-10;,firefox,other,es,"",carlosgomezr
