id,created,updated,title,content,tags,product,topic,locale,answers,creator
1286816,2020-05-12 15:18:11 -0800,2020-05-13T21:38:40Z,HTTP Strict Transport Security (HSTS),"<p>Hola, </p><p>Soy desarrollador web mi empresa tiene un sitio de pruebas cada vez que me conecto a este me sale este error: ""Did Not Connect: Potential Security Issue"" (ver imagen adjunta). </p><p>Sé que es un problema de seguridad, pero no me importa sé que es el sitio de mi empresa de prueba, quiero ""agregar una regla"" y poder visitar este sitio web y hacer mi trabajo, con el navegador Opera me carga bien, no quisiera por esta tontería cambiar el Firefox por el Opera. </p><p>Saludos. </p>",websites;firefox-7601;desktop;firefox-760;linux;needsinfo;,firefox,websites,es,1312579;1312580;,rpayanm
1286815,2020-05-12 15:07:34 -0800,2020-05-12T16:47:41Z,Use HTTPS for CTRL-ENTER Fixup,"<p>Is there a way to complete a URL with HTTPS instead of HTTP when the CTRL-ENTER fixup is used? </p><p><a href=""https://www.mozilla.com"" rel=""nofollow"">https://www.mozilla.com</a> instead of <a href=""http://www.mozilla.com"" rel=""nofollow"">http://www.mozilla.com</a> </p>",customize;desktop;firefox-760;windows-10;,firefox,customize,en-US,1312333;,gerumthdvhmunqdeto
1286814,2020-05-12 15:01:33 -0800,2020-05-12T16:51:25Z,Delete Remove extension button.,"<p>Hello. How do I remove the ""remove extension"" button from the context menu I don't want my any of my apps deleted in any way, shape, or form, other than using ""Ctrl+Shift+A"" to access the add-ons menu. In case you are wondering what add-ons I want to protect ""LeechBlock"" and an obscure add-on called ""eScan Web Blocker.""  </p><p>Can anyone help me? </p>",firefox-770;beta;customize;desktop;windows-10;,firefox,customize,en-US,1312334;,toddbatchelder
1286813,2020-05-12 15:00:38 -0800,2020-05-12T16:55:36Z,How Do I Disable Firefox Lockwise?,<p>I detest Lockwise. It is blocking me from reviewing my own stored passwords. How do I disable it? </p>,other;desktop;firefox-760;windows-10;,firefox,other,en-US,1312335;,drmdgray
1286812,2020-05-12 14:42:33 -0800,2020-05-13T03:30:23Z,oligarch password without my authority,<p>All of a sudden...password manager wants a oligarch passcode.  I did not select this option and do not want to loose ALL of my paswwords to reset it. </p><p>HELP </p>,privacy-and-security_1;desktop;firefox-760;windows-10;,firefox,privacy-and-security,en-US,1312336;1312340;1312342;1312392;,cary.rowton
1286811,2020-05-12 14:16:57 -0800,2020-05-12T17:02:42Z,The left margin of my Email page is cut off. This happened IMMEDIATELY after downloading the latest Firefox update.,"<p>How do I fix the cut-off page? I downloaded the latest version of FireFox and re-started my browser. When I went to open Email messages, the left side of the was cut off, i.e. illegible. </p>",fix-problems;desktop;firefox-760;windows-10;,firefox,fix-problems,en-US,1312338;,mikebudd
1286809,2020-05-12 13:43:21 -0800,2020-05-12T14:15:41Z,On Login browser opens 1 homepage tab instead of 2,"<p>I've long had Firefox set to open two homepages (different emails) in two tabs.  Today, it only opens the first but not the second.  I checked and both are still entered as custom URL's with the | character between them.  How do I get this to work again? </p>",other;desktop;firefox-760;windows-7;,firefox,other,en-US,1312313;,dkb9438
1286808,2020-05-12 13:41:10 -0800,2020-05-12T17:05:57Z,standalone installation on linux,"<p>For years one of the most useful features of firefox especially over chrome has been it's standalone functionality.  Once unzipped ff directory could be copied onto a usb and used on any computer !  This allows user to bring customized ff with them to use on any similar os.  portable apps is the standalone ver for windows, luckily mozilla made linux version so the whole ff folder is portable.  Thank you mozilla for maintaining this useful functionality. </p><p>On debian 9.12 Got the error: [ error while loading shared libraries: libatomic.so.1: cannot open shared object  file: No such file or directory ] </p><p>searched around and seems the problem likely is where ff looks for libatomic.so.1 normally libatomic.so.1 lives in usr/ or urs/bin .    </p><p>where does ff search for libatomic? has anyone had experience with resolving libatomic shared object issue?  solved? </p>",download-and-install_1;firefox-7202;firefox-720;desktop;linux;,firefox,download-and-install,en-US,1312306;1312339;,x0digi
1286806,2020-05-12 13:23:22 -0800,2020-05-12T13:55:35Z,I am getting warning messages when I restart firefox,"<p>the warning is from my bitdefender total security ""We blocked this fraudulent page for your protection: <a href=""https://www.americasmarketingmotivator.com/"" rel=""nofollow"">https://www.americasmarketingmotivator.com/</a> Fraudulent pages use deceptive techniques with the intent of obtaining unlawful gain. For example, a fake online shop can trick the victim into sending money in advance without delivering the order"" </p>",other;desktop;firefox-760;windows-10;,firefox,other,en-US,1312301;,jackv1
1286805,2020-05-12 13:19:08 -0800,2020-05-12T13:19:08Z,DNS-to-HTTPS is causing the REMOTE_ADDR server variable to be incorrect,"<p>I am a software developer for a Human Resource Information System (HRIS) called EnterpriseAxis. My HRIS software checks the IP address of each user to determine whether or not the user is on the company's LAN or VPN. However, there is a bug in Firefox that prevents this security feature from working. </p><p>The bug is in DNS-to-HTTPS. When this feature is enabled in Firefox, it changes the value of the REMOTE_ADDR server variable. Normally, when a VPN tunnel is active, REMOTE_ADDR contains the workstation's IP address, such as 192.168.11.6. However, when DNS-to-HTTPS is enabled, REMOTE_ADDR contains the router's WAN IP address, such as 96.91.16.207. </p><p>Please correct the issue. </p>",fix-problems;desktop;firefox-760;linux;,firefox,fix-problems,en-US,"",jfbunch
