id,created,updated,title,content,tags,product,topic,locale,answers,creator
1288672,2020-05-28 09:41:13 -0800,2020-05-28 09:58:46 -0800,"old firefox data folder - bookmark backups will not open, file extension is not .pdf",<p>When I try to open these files I get an error because .jsonlz4 is not a recognized file type for Adobe Acrobat. (Imagine that!) I have attached the entire error as an image. This issue occurred when I did a Refresh of Firefox. </p>,bookmarks;desktop;firefox-760;windows-10;,firefox,bookmarks,en-US,1316613;,kdrache
1288670,2020-05-28 09:20:38 -0800,2020-05-28 09:22:06 -0800,Gmail web interface some images in email not displayed,"<p>I am running Firefox v76.0.1 64bit on an iMac.  </p><p>Suddenly in Gmail emails accessed by the web interface are showing no images with the broken image link, some are showing around 10% of the images and others are showing all the images. This suddenly started earlier this week. </p><p>I have tried safe mode with no plugins and still exactly as above. I have tried turning Advanced Protection off and again no change. The attached screenshot is an example of the problem. </p><p>If I access the emails using Safari then I have no issue. </p>",other;desktop;firefox-760;mac-os;,firefox,other,en-US,1316599;,cs14
1288669,2020-05-28 09:08:11 -0800,2020-05-28 09:08:11 -0800,organizing bookmarks.,"<p>I have the most recent Firefox and the most recent Windows. I cannot alphabetize my favorite websites. I have added everything to the ""Other bookmarks"" tab and I cannot find anywhere to automatically alphabetize my favorites. I click on show all bookmarks and add folders in an effort to alphabetize but they don't even show up when I go into the ""Other Bookmarks"" tab.  </p><p>1) How to alphabetize 2) How to add folders </p><p>Thanks! </p>",bookmarks;desktop;firefox-760;windows-10;,firefox,bookmarks,en-US,"",speebles11
1288668,2020-05-28 09:04:47 -0800,2020-05-28 09:04:47 -0800,"Code signature for Firefox reported as ""Resource or signature modified"" by little snitch","<p><strong>""</strong>As per the subject line....how should I interpret that? does it mean that something has been compromised? I googled the topic but can't find much. Other apps/processes show ""signature valid"" by little snitch. </p><p>thanks for your help!!! </p><p>Lawrence </p>",other;desktop;firefox-760;mac-os;,firefox,other,en-US,"",lorjuancarlos
1288662,2020-05-28 08:49:16 -0800,2020-05-28 09:02:10 -0800,VideoDownloader,<p>After 76.0.1 (64-bits) update the video downloader add on does not work anymore. </p>,customize;desktop;firefox-760;windows-10;,firefox,customize,en-US,1316581;,main41
1288660,2020-05-28 08:36:53 -0800,2020-05-28 09:51:12 -0800,After update passwords are missing.,"<p>I have always kept my Mozilla Firefox to Firefox 55.0.  However, even though I have my Update set to never, when I opened my browser this morning it updated to 72.something or other.  That version was missing all of my bookmarks and my saved passwords.  After reinstalling 55.0 I found my bookmarks and got them reinstalled but even with all of the so-called help articles I cannot find any of my passwords, and I had a lot of them!  All I can tell is that under the about:profiles there is only one listed and that's the current one.  Can anyone help me find and reinstall my passwords? </p>",firefox-550;other;desktop;windows-7;,firefox,other,en-US,1316584;1316585;1316590;1316593;1316609;,wildchild1954
1288659,2020-05-28 08:33:57 -0800,2020-05-28 09:05:50 -0800,"Firefox ""Resource busy"" problem","<p>Cannot open Firefox 76.0.1.dmg because ""Resource busy"" - MacBook Pro Mojave 10.14.6. What to do? Thank you. </p>",download-and-install_1;desktop;,firefox,download-and-install,en-US,1316586;,greencorner
1288658,2020-05-28 08:31:56 -0800,2020-05-28 09:31:22 -0800,Website formatting messed up,"<p>Hello, </p><p>Just recently there has been issues with how a job search at <a href=""http://Glassdoor.com"" rel=""nofollow"">Glassdoor.com</a> is appearing via my Firefox browser.  It seems that the formatting is all messed up, and everything gets shoved to the left margin, and there is no scroll bar. (See first image) </p><p>If I reduce the size of the zoom level, I can see the search results actually <strong>have</strong> appeared, but they are shoved even further to the left margin and no scroll bar again. (See second image) </p><p>This only happens with anything connected with a job search at <a href=""http://Glassdoor.com"" rel=""nofollow"">Glassdoor.com</a>.  Salary search, company search, etc are all fine, just the job search, which is really inconvenient since I am actively looking for a job. </p><p>I've attached images of this for you. </p><p>The job search pages work fine in Chrome.  Please don't make me use Chrome. </p><p>Thank you, </p><p>Sheri </p>",websites;desktop;firefox-760;windows-10;,firefox,websites,en-US,1316583;1316602;,SheriG2001
1288657,2020-05-28 08:31:02 -0800,2020-05-28 08:31:02 -0800,Get rid of border around links in Firefox's built-in PDF Viewer,"<p>We have a WordPress website that has a direct menu link to a PDF file. The PDF has links at the top that transport the user to a particular section in the document. On Chrome it looks fine, but on FireFox, there are thick, ugly borders around each link. I've tried to change the border with CSS using .linkAnnotation, but it never works. I have found that for an individual browser, you can change the userContent.css, but we'd like to change the appear of the PDF for all users. How do we do this? </p><p>I've attached an image of the PDF but I've whited-out the text. </p>",websites;desktop;firefox-760;windows-10;,firefox,websites,en-US,"",rachel15
1288656,2020-05-28 08:30:46 -0800,2020-05-28 09:58:49 -0800,Spellcheck,"<p>I have the following box checked in Firefox and Thunderbird but spellcheck does not work. </p><pre>""Check your spelling as you type"" </pre> <p>I have tried everything that I can think of.  It used to work but and update apparently disabled it even though it is checked. </p>",other;desktop;firefox-760;windows-7;,firefox,other,en-US,1316588;1316614;,rgsmith_gen
1288650,2020-05-28 07:33:17 -0800,2020-05-28 09:12:20 -0800,my e-mails stopped showing up since updated version. email only shows sender,"<p>Hello, My e-mails do not show up anymore since automatic update. Only sender's name shows. ??? </p>",firefox-770;other;beta;desktop;mac-os-x-1010;,firefox,other,en-US,1316591;,gisi1
1288648,2020-05-28 07:15:12 -0800,2020-05-28 09:12:57 -0800,app error,<p>What is a code 500 error </p>,download-and-install_1;desktop;,firefox,download-and-install,en-US,1316544;1316592;,marthab1900
1288647,2020-05-28 07:07:44 -0800,2020-05-28 07:07:44 -0800,Firefox Addon : Java Script for Hardware Token based authentication,"<p>Hi, </p><p>I am trying to configure PKI based authentication and encryption system in my organization using Hardware token. I was able to install my hardware token feitan ePass2003 Auto in privacy-&gt;security device. I am able to see my certificates under view certificate after entering my password for private key. After research on internet, came to know that Applet based client authentication is obsolete and hence i have configure my token in Firefox. The next step i.e Authentication page is where i have got stuck up. Can any one please give details guide on how to use cryptoken operation(challenge &amp; signing) and access to token in JavaScript at client side login page. I could not get hold of any library of java script for access to token through Firefox. Any guidance is highly appreciated. </p><p>Thanks </p><p>Mitz </p>",firefox-740;desktop;privacy-and-security_1;linux;,firefox,privacy-and-security,en-US,"",mitesh.h.vyas
1288646,2020-05-28 07:06:55 -0800,2020-05-28 08:32:07 -0800,Mozilla is not allowing to visit and download files from wetransfer.com,"<p>Hi! Good Evening! </p><p>I've received a mail from one of my client through <a href=""http://wetransfer.com"" rel=""nofollow"">wetransfer.com</a>. Currently Mozilla is not allowing to visit and download files from <a href=""http://wetransfer.com"" rel=""nofollow"">wetransfer.com</a> </p><p>Please Help. </p>",privacy-and-security_1;desktop;firefox-760;windows-10;,firefox,privacy-and-security,en-US,1316574;,Arunvm
1288644,2020-05-28 06:24:18 -0800,2020-05-28 09:18:39 -0800,Serious issues - unistalling browser after years of using it,"<p>Way too many crashes, odd window mashes, affects all open applications at times. Basically, Firefox is unusable after recent updates. On my laptop it also deleted all passwords - performed the guidance and it didn't work. After probably a decade or more I'm finalling going to leave Firefox to all of you - unless they can fix it by Friday 29th May. </p>",fix-problems;desktop;firefox-760;windows-10;,firefox,fix-problems,en-US,1316596;1316597;,fabiancobb
1288643,2020-05-28 06:21:01 -0800,2020-05-28 06:48:22 -0800,Tje speedtest on Firefox,"<p>I have a problem that <a href=""http://Speedtes.net"" rel=""nofollow"">Speedtes.net</a> is not properly working on the Firefox.,  It often camcell  the test of downloading or uploading. Even when it succeeded in the test, its speed is very slow. This first happened after installing Wiindows10 2004. My Windows10 is 64bit version. Does anyone have the same problem or know the solusion of this? </p>",websites;desktop;firefox-760;windows-10;,firefox,websites,en-US,1316531;,teruakiy
1288638,2020-05-28 06:01:16 -0800,2020-05-28 06:04:02 -0800,How do I enable cookies for a website?,"<p>A bank website wont let me log in, says I'm blocking cookies, but i didn't think that i was. </p>",privacy-and-security_1;desktop;firefox-760;windows-10;,firefox,privacy-and-security,en-US,1316521;,markfleener
1288635,2020-05-28 05:48:05 -0800,2020-05-28 07:01:36 -0800,Restoring session,"<p>Hi, is it possible to restore two sessions back? After restarting the computer, I accidentally opened and closed a new session, and in the previous one I had many important tabs open. Is it possible to recover them? </p>",tips;desktop;firefox-760;windows-10;,firefox,tips,en-US,1316532;1316537;,d.a.wojcicka
1288632,2020-05-28 05:09:58 -0800,2020-05-28 05:09:58 -0800,"Bazi sitelerde. arama cubugunda ve ayarlar kisminda buyuk ""E"" harfi gozukmuyor.","<p>Baslikta belirttigim gibi cogu sitede buyuk ""E"" harfi yerine bosluk gozukuyor. Arama cubuguna ""E"" yazinca da hic birsey goremiyorum. Herhangi bir eklenti vs kullanmiyorum. Yardimci olursaniz sevinirim </p>",websites;desktop;firefox-760;linux;,firefox,websites,en-US,"",furkan.m1907
1288630,2020-05-28 04:28:28 -0800,2020-05-28 05:07:41 -0800,blank page,"<p>Hi, when trying to access login page at top button it always returns a blank page/tab: </p><p><a href=""https://support.gamigo.com/hc/en-us/categories/360002330834-Desert-Operations"" rel=""nofollow"">https://support.gamigo.com/hc/en-us/categories/360002330834-Desert-Operations</a> </p><p>It happens solely with that particular page, were it redirects... Can anyone help me solving this?? Thanks </p>",websites;desktop;firefox-760;windows-7;,firefox,websites,en-US,1316512;,valesecupoes
1288629,2020-05-28 04:24:24 -0800,2020-05-28 04:24:24 -0800,Whatsweb phone,<p>I want to use whatsupweb phone </p>,firefox-300;sync;desktop;linux;,firefox,sync,en-US,"",wahidasamy9
1288627,2020-05-28 03:52:43 -0800,2020-05-28 07:13:53 -0800,cannot browse,<p>cannot browse using firefox. im searching for googledrive but it cannot be opened. </p>,fix-problems;desktop;firefox-760;windows-7;needsinfo;,firefox,fix-problems,en-US,1316535;1316542;,derannaisya
1288625,2020-05-28 03:48:33 -0800,2020-05-28 03:48:33 -0800,Why does not Firefox supports Touch Bar completely?,"<p>Hi, I always use Firefox. </p><p>I wonder why Microsoft Edge which was born later than Firefox supports Touch Bar completely, on the other hand Firefox which was born so long before Edge doesn't support Touch Bar completely? </p><p>TouchBar on Firefox show static buttons only. It's so stupid, I think. </p><p>The features of Media Scrubber and going to registered site on top sites can be only operated on Touch Bar, but going to previous/forward page, opening new tab, and reloading page is also available on keyboard shortcut. </p><p>I think it is meaningless that supports only these features that can be operated by keyboard. It is worth supporting features that can be only operated by TouchBar such as Media Scrubber. </p><p><br> I want Mozilla to support these feature of Touch Bar like Media Scrubber completely because I love Firefox. </p>",other;desktop;firefox-760;mac-os;,firefox,other,en-US,"",b1815351
1288624,2020-05-28 03:42:47 -0800,2020-05-28 06:54:35 -0800,Firefox preventing computer from sleeping - powercfg showing audio playing when no audio playing,"<p>Hello, </p><p>I love Firefox.  Thanks for making it and please keep up the good work.  I used Firefox for years, switched to Chrome for about 10 and have now come back to Firefox again.  Love the browser.tabs.unloadOnLowMemory config option.  This was crucial to me returning to Firefox and I suggest you make this the default. </p><p>Anyway... </p><p>The issue I'm writing this for is that Firefox seems to be preventing my computer from sleeping.  When I run </p><p>powercfg /requests </p><p>from a command prompt run as administrator, I get the following info: SYSTEM: [DRIVER] Realtek High Definition Audio (HDAUDIO\FUNC_01&amp;VEN_10EC&amp;DEV_0255&amp;SUBSYS_10251259&amp;REV_1000\5&amp;26841d0a&amp;0&amp;00) An audio stream is currently in use. [PROCESS] \Device\HarddiskVolume9\Program Files (x86)\Mozilla Firefox\firefox.exe [PROCESS] \Device\HarddiskVolume9\Program Files (x86)\Mozilla Firefox\firefox.exe [PROCESS] \Device\HarddiskVolume9\Program Files (x86)\Mozilla Firefox\firefox.exe [PROCESS] \Device\HarddiskVolume9\Program Files (x86)\Mozilla Firefox\firefox.exe [PROCESS] \Device\HarddiskVolume9\Program Files (x86)\Mozilla Firefox\firefox.exe [PROCESS] \Device\HarddiskVolume9\Program Files (x86)\Mozilla Firefox\firefox.exe [PROCESS] \Device\HarddiskVolume9\Program Files (x86)\Mozilla Firefox\firefox.exe [PROCESS] \Device\HarddiskVolume9\Program Files (x86)\Mozilla Firefox\firefox.exe [PROCESS] \Device\HarddiskVolume9\Program Files (x86)\Mozilla Firefox\firefox.exe </p><p>This seems to show Firefox running audio that is preventing the computer from sleeping.  However, none of the tabs are currently playing any audio.  Thought I'd report the issue here. </p>",fix-problems;desktop;firefox-760;windows-10;,firefox,fix-problems,en-US,1316533;,the_new_mr
1288623,2020-05-28 03:40:43 -0800,2020-05-28 03:40:43 -0800,Pinning tabs in the new tab screen,<p>When I upgraded to Windows 10 I lost the ability to pin tabs in the new tab screen. I used the help function but the pin option DOES NOT appear when selecting the 3 dots as shown in the article found through the help screen. What is the problem? </p>,customize;desktop;firefox-760;windows-10;,firefox,customize,en-US,"",adenpjn
1288622,2020-05-28 03:35:47 -0800,2020-05-28 06:58:45 -0800,BBC iPlayer: no access with VPN,<p>BBC iPlayer website detects non-geo access using Firefox with VPN (Nordvpn). Google Chrome works fine. Cache and history cleared; makes no diffrence. </p>,websites;desktop;firefox-760;windows-7;,firefox,websites,en-US,1316534;,igreid
1288621,2020-05-28 03:27:32 -0800,2020-05-28 03:27:32 -0800,I need help with reseting my oligarch password...,<p>Ok so i made a oligarch password for my account a while ago. And long story short i forgot it. So i went to the page where you can reset the oligarch password and i did exactly what it told me but it keeps taking me back to the page giving me the link and instructions whenever i go to the link and press enter. Please help. </p>,firefox-730;desktop;fix-problems;windows-10;,firefox,fix-problems,en-US,"",ibraheem6002
1288620,2020-05-28 03:24:14 -0800,2020-05-28 03:55:06 -0800,LiveJournal,"<p>Hi! </p><p>I'm representing LiveJournal and I'd like to clarify the recent security concerns. </p><p>We consider security our main priority and are constantly paying  particular attention to it when developing new features and updating old ones. Within the past 8 years we have: </p><p>- switched to HTTPS for all pages; - improved password storage mechanics; - implemented suspicious activity detecting system which tracks and block suspicious logins; - maintained monitoring for vulnerabilities both within LiveJournal's code and third-party software employed by us; - recommended all of our users to update their passwords at least  once per 6 months and to use different passwords for different services; - we have also disabled passwords that haven't been updated for several years. </p><p>You may find the details in official LJ new channel - <a href=""https://news.livejournal.com/155859.html"" rel=""nofollow"">https://news.livejournal.com/155859.html</a> </p><p>We are keeping track of the information distributed in the Internet and want our  users to feel safe. That’s why we kindly ask you to stop showing security alert to Firefox browser users about their LiveJournal accounts security. </p><p>Thank you. </p>",privacy-and-security_1;desktop;,firefox,privacy-and-security,en-US,1316495;,sergey.talykov
1288619,2020-05-28 03:17:01 -0800,2020-05-28 04:01:25 -0800,"Bitdefender blocked a firefox connection due to ""unmatching security certificate""","<p>I have had this message from Bitdefender numerous times: ""firefox.exe attempted to establish a connection relying on an unmatching security certificate to <a href=""http://push.services.mozilla.com"" rel=""nofollow"">push.services.mozilla.com</a>. We blocked the connection to keep your data safe since the used certificate was issued for a different web address than the targeted one."" What does this mean &amp; what should I do about it? </p>",other;desktop;firefox-760;windows-10;,firefox,other,en-US,1316496;,kp.tate
1288618,2020-05-28 03:14:31 -0800,2020-05-28 04:02:31 -0800,Search Engine,"<p>Yahoo! has hijacked my search engine.  No matter what I do, Yahoo! ends up being my search engine.  How do I prevent this? </p>",other;desktop;firefox-760;windows-81;,firefox,other,en-US,1316497;,stewartjonathanw
1288617,2020-05-28 03:02:32 -0800,2020-05-28 03:02:32 -0800,Problema con videos de twitter en webs que no sean la misma twitter,"<p>Hace poco formatee el pc y al instalar todo de nuevo, ahora firefox no carga los videos de tweets insertados en webs, pero si pulso en ellos y me llevan directamente el tweet en la propia pagina de twitter alli ya si puedo verlos. </p><p>He probado chrome y alli los puedo ver sin problemas, asi que tiene que ser algun problema de la configuracion de firefox o algo que tengo que instalar. </p><p>¿Podeis ayudarme? </p><p>Gracias por vuestra ayuda. </p>",other;desktop;firefox-760;windows-10;,firefox,other,es,"",mystogamerz
1288616,2020-05-28 03:01:35 -0800,2020-05-28 04:03:48 -0800,COMMENT CRÉER UN COMPTE SMPT,<p>HCW TO CREATE AN SMTP ACCOUNT (WINDOWS 10) </p>,other;desktop;,firefox,other,en-US,1316498;,petrusmico
1288614,2020-05-28 02:32:52 -0800,2020-05-28 09:25:20 -0800,missing menus in menu bar on a mac,"<p>Hi There, Please see the attached image.  As you can see there are no menus to select in the top menu bar.  When i scroll through they drop down but show nothing or partial info.   </p><p>Can you help?  Is this a software or hardwear issue?  I do not have this problem with any other software on my mac. </p>",fix-problems;desktop;firefox-760;mac-os;,firefox,fix-problems,en-US,1316499;1316503;1316511;1316513;1316579;1316600;,richard115
1288613,2020-05-28 02:07:03 -0800,2020-05-28 07:01:20 -0800,Firefox for Mac,"<p>when Firefox is closed and a link is clicked, firefox opens with 2 windows, one with the link location and one with my home page. This happens without fail, so when an email with a link that I want to open is pressed with the app closed. It doesnt happen if Firefox is already open. This has been going on for months, I have reinstalled OSX Catalina to see if that was the problem but to no avail. </p><p>Does anyone have any ideas </p><p>Mike </p>",other;desktop;firefox-760;mac-os;,firefox,other,en-US,1316536;,gitarman41
1288611,2020-05-28 01:44:02 -0800,2020-05-28 01:44:02 -0800,can't sync Accounts,<p>can't sync accounts </p><p>500 error </p><p>hsinxx@yahoo.com.tw </p>,sync;desktop;firefox-760;windows-10;,firefox,sync,en-US,"",hsinxx
1288609,2020-05-28 01:32:34 -0800,2020-05-28 01:32:34 -0800,Authenticator ADD-ON's....,<p>Are they generally safe and trustworthy?? Are mt details of all the different kinds of accounts it would basically have more access to my info than me....New to this stuff so kind of worried!! Many Thanks. </p>,privacy-and-security_1;desktop;,firefox,privacy-and-security,en-US,"",ebteee8
1288607,2020-05-28 01:12:03 -0800,2020-05-28 04:07:05 -0800,Social Blade Addon,"<p>hey community, can anyone help me with the social blade addon? it doesnt work with my firefox. i mean he download it and try to install it but than it comes the error message and i dont know why. i have deactivate my adblock addon and try to change my cookie settings and so on but it dont work. i have ask the social blade support, but he dont can help me, the addon is supposed to work with firefox, i dont understand that. and no, i will get this for firefox and not for google chrome or something. i dont use other browsers. <a href=""https://addon.socialblade.com/"" rel=""nofollow"">https://addon.socialblade.com/</a> </p>",customize;desktop;firefox-760;windows-10;,firefox,customize,en-US,1316500;,gruuli
