id,created,updated,title,content,tags,product,topic,locale
1260933,1559606184,1559609007,How do i disable my protection programs?,"<p>Today i lost all of my bookmarks and menu settings when i opened my website. I have been a customer of Firefox for many years and cannot seem to fix the problem for retrieving all my bookmarks and settings within the Firefox program! How do i restore all the settings i had?
</p>",firefox-600;desktop;fix-problems;windows-81;,firefox,fix-problems,en-US
1260932,1559603136,1559687288,s3 Google Translator Eklentisi Kaldırılmış,"<p>Merhabalar,
Uzun yıllardır Firefox kullanıyorum ve adapte olduğum eklentiler vardı. Bunların içinde de çok sıklıkla kullandığım s3 google translator'dü. Ancak bir sorun yüzünden mozillayı yeniden sıfırladığımda bu eklentiye maalesef erişemiyorum artık. Başka bir sürü translator eklentisini denedim ancak hiçbirisinden memnun olmadım. Lütfen bu eklentiyi tekrar aktif hale getirebilir misiniz?
</p>",firefox-670;customize;desktop;windows-10;,firefox,customize,tr
1260930,1559601796,1559609391,Why does the last website I was on appear when I restart Mozilla Firefox?  Anyone in my house can turn on my computer can see the website and I don't like this.,"<p>I close a website and the next time I go on my computer and click on Mozilla Foxfire, that website appears.  I only want to see the Mozilla Foxfire homepage..No other things I looked at before. I can change to another websiye on my own.  I don't want house guests to turn on my computer and see my websites.
</p>",firefox-670;websites;desktop;windows-7;,firefox,websites,en-US
1260926,1559597134,1559675702,"When bookmarking a page, I can't get the complete list of bookmark folders to dropdown in order to select any folder in which to bookmark page.","<p>firefox quantum 60.7.0 on windows 10.  When I try to save a bookmark, the drop down list of folders only shows 5 folders.  I have dozens.  I tried to open it in safe mode (no addons), but the behavior is the same.  I have not lost the bookmarks.  when I click the bookmarks menu item, they are all still there.
</p><p>thanks,
Brian
</p>",bookmarks;desktop;firefox-600;windows-10;,firefox,bookmarks,en-US
1260925,1559593755,1559593755,Dropdown Menus Not Working Properly Firefox 67...,"<p>This has been a continual problem since Firefox 56 or 57. There have been no suggestions that have worked to correct this issue. If someone wants to check this out for themselves, log into eBay and start the process to list an item. When you see all of the drop down menus to select different things (like the item condition, etc.), you will find that the menus will NOT stay open (you have to click and hold the left mouse button to make your selection).  I noticed that the drop down menus on this site won't function correctly, either.
</p><p>This is occurring with two bluetooth mice and a USB mouse as well. The operating system is MacOS 10.14.3. The problem does not occur in the versions of Firefox prior to 56 or 57 and the problem does not occur in Chrome.
</p><p>One thing I just discovered is that if I click at the very outside edge of the menus, they will usually stay open. I really would like to get this issue solved once and for all. Refreshing the browser does not change anything and neither does safe mode. I think there is some coding change within Firefox that is causing the issue.
</p><p>If anyone has any idea as to what might be causing this issue, please respond. Thanks in advance. 
</p><p>P.S.  It was suggested that I try a test profile or a new load.  I have just finished a completely fresh load of OS 10.14.3 on a brand new SSD.  NONE of my Firefox profile information was transferred (only my bookmarks).  I transferred NONE of my computer user profile information, either - I installed everything from scratch and manually transferred all of my documents, photos, music, movies, etc.  The problem is STILL happening on a completely fresh build of my OS.
</p>",firefox-670;desktop;fix-problems;mac-os;,firefox,fix-problems,en-US
1260923,1559593112,1559595038,I got a notice from Kaspersky Total Security that (C:\Program Files(x86)Mozilla Firefox\firefox.exe) was a vulnerable appication?  was a vulnerable application.,"<p>Should I remove it or add to exclusions?
</p>",firefox-660;privacy-and-security_1;desktop;windows-10;,firefox,privacy-and-security,en-US
1260922,1559592851,1559637267,Firefox crashes,"<p>6d9cd312-ce09-4934-8120-81406f1617fc 	03.06.2019 22:00 	
75384897-93ad-4e7c-a424-9bc178a766da 	03.06.2019 21:57 	
1867eb95-68ed-4463-90af-8f63f4493b19 	03.06.2019 21:57 	
d4221e37-abd6-4743-a86b-351e5f7527be 	03.06.2019 21:57 	
354c3473-92b7-457c-a302-6bc894caa66f 	03.06.2019 21:12 	
124fde73-cede-4e03-af24-56731d1b3856 	03.06.2019 21:03 	
55e1fead-17b4-442b-93ad-adef3841d8e7 	03.06.2019 20:42 	
a61363a6-1986-452d-a211-ba0e3781d75d 	03.06.2019 17:42 	
c9378bcd-2de2-407f-9358-26eca60ba9f6 	03.06.2019 17:34 	
1e51c539-de26-4025-b54e-11786a10faa4 	03.06.2019 17:29 	
40679cd8-9a0b-4eb2-9b68-bb3590db0309 	03.06.2019 17:25
</p>",firefox-670;desktop;fix-problems;windows-10;,firefox,fix-problems,cs
1260921,1559590576,1559590576,Ao sincronizar senhas diferentes para uma mesma conta em dois dispositivos qual será mantida?,"<p>Utilizo o Firefox no desktop e no celular. Acontece de mudar a senha em um ou outro dispositivo.
Como faço para sincronizar e manter a última atualização da senha nos dois dispositivos?
</p>",firefox-520;sync;desktop;windows-10;,firefox,sync,pt-BR
1260920,1559590510,1559653408,"Firefox 67.0 crashes, but no log is created","<p>After upgrading to version 67.0, my Firefox crashes several times per day, but it seems like no log file is created.
I have checked ""about:crashes"" and the crashes don't show up there.
Is there any way to get a log out of it?
</p><p>Hardware acceleration is enabled, running the latest Intel drivers.
</p><p>Haven't tried Safe Mode yet.
</p>",firefox-670;desktop;fix-problems;windows-10;,firefox,fix-problems,en-US
1260918,1559588911,1559606195,como desactivar la politicas empresariales en firefox,"<p>Hola Amigos de Firefox.
</p><p>Tengo una problema con las actualizaciones de firefox. A continuación describo el problema.
</p><p>Recientemente me inscribi a un curso en una escuela tecnica. En mi salon somos 20 personas y cuando empezo el curso unicamente habian 18 pc's, asi que me pidieron que llevara mi laptop mientras me conseguian una pc.
</p><p>Llevé mi laptop para trabajar y me conecté a la intranet de la escuela. El problema de conectarme a la red de la escuela, fue que dicha escuela tiene una politica de desactivar  las actualizaciones en todos los navegardores que se conecten a ese red sin importar cual navegador sea. Y ahora ya no puedo actualizar mi firefox personal en mi laptop.
</p><p>Estuve investigando como cambiar esto y segun entendi hay que cambiar en el archivo policies.json de true a false  la opcion DisableAppUpdate pero el archivo es solo de lectura y no me deja. 
</p><p>Estoy usando la version snap de firefox para linux. Por favor ayuda.
</p><p>Muchas Gracias.
</p>",firefox-670;other;desktop;linux;,firefox,other,es
1260911,1559583867,1559587191,Can I transfer bookmarks from Firefox onto a new laptop?,"<p>Old laptop is working.
</p>",firefox-670;bookmarks;desktop;windows-10;,firefox,bookmarks,en-US
1260910,1559581519,1559657843,A downloaded PDF file from Firefox is the same if the file is downloaded using Chrome. Why is this and how can I change it? I need them to be the same.,"<p>For work, I use Nuance Power PDF 3rd party software for editing and making changes to PDF files that I download to my hard drive. The company normally requires us to use Google Chrome for our work, but recently Chrome has been constantly failing, cannot keep up, and crashes on big files. I started using Firefox and it works great! It's very fast and download what I need 98% faster. However, there is a difference in the PDF's between Firefox and Chrome. When I use the file with Chrome I can highlight and makes corrections with the software, but when I download the exact same file through Firefox I cannot make the same changes at all. The software I use is not made just for Chrome, It does have a Firefox extension which is turned on. I was told by my boss that something is different between the Firefox and Chrome. I have gone through Firefox PDF printer settings and no matter what I do, it's the same issue. Is there a way to change how the Firefox version is different?
</p>",firefox-670;customize;desktop;windows-10;,firefox,customize,en-US
1260909,1559581134,1559681513,"I had 300+ tabs open when Firefox crashed.  When I reopened, all my tabs were gone.","<p>Restore previous session did not work.  I followed the instructions at <a href=""https://support.mozilla.org/en-US/questions/1247052"" rel=""nofollow"">https://support.mozilla.org/en-US/questions/1247052</a> and looked for a backup file at C:\Users\shelby\Desktop\rhwqzled.default\sessionstore-backups, but I only see two file names that start with recovery --  recovery.jsonlz4 and recovery.baklz4 -- and both of them show a date/time stamp that is after the crash, so I assume these won't help.  Do I have any other options?
</p>",needsinfo;,firefox,tabs,en-US
1260906,1559579482,1559586119,Firefox won't connect to bit.ly links on facebook - on this occasion https://bit.ly/2XmHLY1  these are genuine public service websites,"<p>Secure Connection Failed
</p><p>An error occurred during a connection to <a href=""http://bit.ly"" rel=""nofollow"">bit.ly</a>. Cannot communicate securely with peer: no common encryption algorithm(s). Error code: SSL_ERROR_NO_CYPHER_OVERLAP
</p><pre>   The page you are trying to view cannot be shown because the authenticity of the received data could not be verified.
</pre>",firefox-670;websites;desktop;windows-10;,firefox,websites,en-US
1260905,1559579407,1559579407,"ao iniciar o firefox, demora quase que 15segundos para entrar na pagina principal do Google ou qualquer outra pagina.Como resolver isso?","<p>Quando inicio o Firefox, leva em média 15 a 20s para entrar na página do Google ou em mesmo outras páginas. Já fiz o processo de remover extensões, restaurar o navegador como padrão e não consegui resolver o problema. Alguém possui alguma solução?
</p>",firefox-670;desktop;fix-problems;windows-10;,firefox,fix-problems,pt-BR
1260903,1559576460,1559684986,"Firefox Monitor no me abre, muestra error 502 Bad Gateway","<p>Saludos
</p><p>Desde hace dos días se me presentó este ""error"" (francamente no sé si llamarle así) en una de las herramientas de Firefox, cabe destacar que inicio sesión en Firefox Send y todo está bien, pero de momento, solo me aparece 502 Bad Gateway a la hora de querer entrar al inicio de la herramienta.
</p><p>La última vez que lo use fue hace dos días, cuando agregué dos correos más a la lista para su seguimiento, uno de Outlook y el otro de Gmail, cerré, normal, al día siguiente intenté acceder para ver si se habían guardado los cambios porque se fue la luz y tuve problemas de internet y de ahí no pude.
</p><p>Cabe destacar que no veo algún problema con mi cuenta en Firefox, la uso hace bastante tiempo y todo bien, las otras herramientas me dejan iniciar sesión sin problema alguno, solo Monitor está dándome ese error y por nada puedo quitarlo, hacer que sí me muestre el menú de inicio.
</p><p>¿Alguna sugerencia?
</p><p>Gracias de antemano.
</p>",firefox-670;other;desktop;linux;,firefox,other,es
1260901,1559575777,1559579466,How can I set Firefox to save email addresses So I don't have to type them in every time?,"<p>I have been using Explorer for several years and it no longer will save my email addresses.  It is very handy to have a much used email address just pop up as I begin typing.  HELP&gt;
</p>",firefox-670;customize;desktop;windows-10;,firefox,customize,en-US
1260899,1559575077,1559579685,Firefox won't open in windows 10,"<p>Apparently Firefox won't open since it appears browser update to 67.0 can't overcome 66.0.5.  I can't even uninstall FF 66 because I can't close 66.  When I attempt to open with 'run as admin' the pipper goes around 5 sec and then goes bye bye.   Is the problem in Windows 10 or FF?  I am frustrated I have to use Chrome to find a solution.  I need a step by step solution delivered to my email, please.  I don't want to see several ""things"" I can try since there should be just one solution.  I have spent over an hour trying several shots in the dark solutions.
Thanks, Mike
</p>",other;desktop;,firefox,other,en-US
1260898,1559574908,1559580254,I can’t find the security code. Where do I find it?,"<p>I changed my password and did not receive a security code.
</p>",sync;desktop;verificationemail;escalate;,firefox,sync,en-US
1260897,1559573601,1559585428,Only way to download a file is by pauzing it and restarting it every minute. How do I fix this?,"<p>Everytime I download a file, the download speed is fast at first and then slows down until it doesn't download anymore at all. If I then pause the download and restart it, the download speed is fast again.
I've tried restarting firefox with add-ons turned off and then downloading a file, but it still doesn't work. My firefox version is fully updated. It also doesn't work if I have no other tabs open.
</p>",firefox-670;desktop;fix-problems;windows-10;,firefox,fix-problems,en-US
