id,created,updated,title,content,tags,product,topic,locale
1261006,1559691611,1559691611,"Firefox won't let me ""Manage Extensions"" for Content Blocking","<p>I've closely tried to follow how to Manage Extensions for Content Blocking in Firefox, but when I click on the circle with the ""i"" in it in the address bar - the dropdown doesn't have an option for ""Turn off Blocking for this Site"".
</p><p>And when I go to 'Options' for firefox, and click on Manage Extensions - everything is grayed out - so I can't add any exception there either.
</p><p>- I'm on Firefox 67.0
- I have Bitdefender 
- I have AdGuard Adblocker (but I have it turned off for any site I want to stop blocking).
</p>",firefox-670;privacy-and-security_1;desktop;windows-10;,firefox,privacy-and-security,en-US
1261005,1559687376,1559687376,"I lost my full profile (add-ons, bookmarks) when updating","<p>I did the latest update of Firefox on 2019-06-04 and I got a strange message about safe mode. After ignoring this message (which was really not clear to me), I discovered that my entire Firefox profile was gone: all my bookmarks, add-ons and other preferences are gone.
</p>",download-and-install_1;firefox-670;desktop;windows-10;,firefox,download-and-install,en-US
1261003,1559683807,1559684347,"When I type ""firefox --search 'sentence' in my terminal. Now ,if I dont have a firefox proc launched, the search is not done.","<p>For information,
I use bash on linuxMint
</p><p>Please help me to solve it, and to find a solution in order to launch firefox with a research.
Thanks in advance for your help.
BR
Jonathan ANGUISE
</p>",firefox-670;other;desktop;linux;,firefox,other,en-US
1261002,1559682686,1559691434,Add-ons page - addons boxes blank,"<p>Hi,
Please see pictures.
</p><p>As per everytime I update Firefox I end up spending hours trying to sort issues out and ending up in a foul mood. Everything was fine in 65, I update to 67 and I'm not sure whether I want to scream or cry more.
</p><p>Issue 1.
I lost Adblock plus, I managed to reinstall and lost all my settings that I can't recover. Years of settings gone. All other apps as far as I can tell are still installed so why did adblock get deleted with all the settings?
</p><p>Issue 2
I can't see addons on the addons page. Same goes for themes and plugins.
I've done safe mode where I can see them. I updated them in safe mode. But still can't see them.
They were fine in ver 65. 
</p><p>Any ideas? Thanks
</p>",firefox-670;customize;desktop;windows-10;,firefox,customize,en-US
1260999,1559679872,1559684336,Password Import from Chrome is corrupted,"<p>I used the import from another browser tool to import my passwords from Chrome into FF.  It looks to have grabbed all of the passwords, but every single username and password is corrupted.  It looks to be encrypted data.  Is this import function currently broken?  I'm using FF 67.0.1 (64-bit) and Chrome 75.0.3770.80 (Official Build) (64-bit) on Win10.  I also have FF Lockwise installed and I made sure that all Chrome processes were stopped.  Any info would help, thanks!
</p>",download-and-install_1;firefox-670;firefox-6701;desktop;windows-10;,firefox,download-and-install,en-US
1260998,1559679097,1559682759,das letzte update hat meine Lesezeichen gelöscht. wie bekomme ich sie wieder?,"<p>Ich habe Firefox seit Jahren als Standard. Heute kam eine Sicherheitswerbung zur Installation. Ich interpretierte diese als Update. Nach der Installation waren alle Lesezeichen gelöscht. Wahrscheinlich durch die komplette Neuinstallation? Wie kann ich die Lesezeichen wieder herstellen?
</p>",download-and-install_1;firefox-670;desktop;windows-10;,firefox,download-and-install,en-US
1260997,1559678998,1559689516,"""Allow for Session"" cookies not working in FF 67 like it used to.","<p>I use aggressive cookie blocking with exceptions for sites where I want to allow cookies. I use the Manage Permissions... button under Cookies and Site Data
</p><p>When setting a site exception, I use the format such as <a href=""https://company.com"" rel=""nofollow"">https://company.com</a> with Allow for Session. This worked fine for all subdomains on <a href=""http://company.com"" rel=""nofollow"">company.com</a>. 
</p><p>Now I find that in order to get some sites to work, I need to add a specific subdomain with the Allow option
</p><p>Example 1:
<a href=""https://chase.com"" rel=""nofollow"">https://chase.com</a>                            Allow for Session
<a href=""https://chaseonline.chase.com"" rel=""nofollow"">https://chaseonline.chase.com</a>      Allow  (this exception was not required before FF67)
</p><p>Example 2:
<a href=""https://fidelity.com"" rel=""nofollow"">https://fidelity.com</a>                           Allow for Session
<a href=""https://oltx.fidelity.com"" rel=""nofollow"">https://oltx.fidelity.com</a>                   Allow   (this exception was not required before FF67)
</p><p>I can find no explanation for this, nor any setting to avoid the issue. For sites using lots of subdomains it gets tedious trying to figure out which one to allow to make the site work.
</p>",firefox-670;cookies;desktop;,firefox,cookies,en-US
1260996,1559678833,1559686250,Problem at exporting passwords,"<p>I never had a firefox account till now. So, I had to reset the pc where i had all my logins. I once had to export my passwords (exporting key4 and logins.json files) and it worked, so i didn't think to much about it. So i reset the pc without cheking if the passwords actually worked (yuh, my bad).
The problem is that apparently mozilla doesn't recognize the files, or something, cause when i open ""Logins and passwords"" it's empty. I don't know what to do, please help me.
</p>",firefox-670;other;desktop;windows-10;dataloss;escalate;passwords-dataloss;,firefox,other,en-US
1260994,1559676293,1559676400,Scroll button for gmail calendar frame has disappeared.  Can see it in Chrome.,"<p>Started today.  Gmail calendar event will not scroll on the left frame (for example if lots of data on the notes field).  No scroll bar appears.  
Scroll bar present in general calendar view (week, day, etc) the scroll works.  It stops working on the left frame once I open an event.
I have tried Chrome and the calendar looks fine and there is a scroll bar....
</p><p>See attached screenshot of same message in Firefox and in Chrome, where you can see a scroll bar
</p>",firefox-670;other;desktop;mac-os;,firefox,other,en-US
1260993,1559676259,1559691482,Firefox no longer loads email address into email field when logging into sites,"<p>In the past, when visiting a site where login is required and uses email address as username, a list of addresses (if there's more than one) would  pop up when you click in the email field. Then click on the address, and it loads into the field, then password loads. This no longer works. Address must be entered manually.
</p>",firefox-670;other;desktop;mac-os;,firefox,other,en-US
1260990,1559674834,1559689598,Why did a certain website suddenly stop loading?,"<p>I  have been playing poker on this site...
<a href=""https://www.youdagames.com/en/online-games/governor-of-poker-3-free/"" rel=""nofollow"">https://www.youdagames.com/en/online-games/governor-of-poker-3-free/</a>
</p><p>As of yesterday, June 3rd, the game simply will not load.
Already tried clearing the cache, no good.  Upgraded flash, nope.
They suggested another browser.   I  have opera so tried, and it works just fine.
I don't  use opera.   Don't really want to either.  One browser is fine.
</p><p>They finally admitted they just did a game upgrade and suddenly now firefox won't work?
Sounds to me like this browser has an issue, not their game.   Since it works on another browser.
</p><p>~~~~~~~~~~~~~~~~~~~~~~~~~~~
I'm on version 64 and please DO NOT tell me to upgrade.   The next version will AUTO upgrade without my knowledge or permission.   VERY BAD AND STUPID IDEA TO FORCE THINGS ONTO PEOPLE!   
Let ME decide when, why, and IF I need an upgrade.    NOT YOU!    Hoping when you come out with the next version you LISTEN TO PEOPLE and stop forcing upgrades.   Bad enough I have to click ""not now"" every damn time I launch this thing.   STOP IT!!!!  This has been said by MANY PEOPLE too.   LISTEN!  STOP IT!
So an upgrade isn't happening.    If I have to I'll simply switch to opera.
Really don't want to do that.
</p><p>Hoping you can figure out why this simple game site suddenly stopped loading.   
</p><p>I will forward this post to the support person I've been talking with.    MAYBE you two can get together and figure out what went glitchy?    (I have been reading many similar complaints while searching your very confusing maze of a site trying to find where to post this.  So it seems you have problems on many fronts with sites not functioning.)
</p>",other;firefox-640;desktop;,firefox,other,en-US
1260989,1559674788,1559674788,hesabım kilitlendi. Doğrulama yaptım. Açarsanız memnun olurum.,"<p>osmanmail@mail.com.tr
Hesabımı açarsanız memnun olurum.
</p>",firefox-670;sync;desktop;windows-10;,firefox,sync,tr
