id,created,updated,title,content,tags,product,topic,locale,answers,creator
1270551,2019-10-12 15:42:16 -0800,2019-10-13T15:09:44Z,Re-enable autoplay permission for website using Web Audio API,"<p>Hi. Doing some clean up I removed an exception for <a href=""https://www.diki.pl/"" rel=""nofollow"">https://www.diki.pl/</a> to autoplay sounds (e.g. <a href=""https://www.diki.pl/dog"" rel=""nofollow"">https://www.diki.pl/dog</a> ). I expected to have a an ability to add it again when entered on the website and clicked the (i) icon with Permissions as described in <a href=""https://support.mozilla.org/en-US/kb/block-autoplay"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/block-autoplay</a> . However, for that site I don't see anything special (the screenshot attached).
The aforementioned site has the ""Add sites to your list to autoplay media"", but it doesn't allow to add pages, only to remove them or change the settings.
</p><p>After some digging I was able to restore an exception by adding the following row in the moz_perms table in permissions.sqlite:
insert into moz_perms values(XXX, '<a href=""https://www.diki.pl"" rel=""nofollow"">https://www.diki.pl</a>', 'autoplay-media', 1, 0, 0, 1570918391133);
</p><p>However, I would expect to have an easier way to do that - I tested it with a clean profile and the effect is the same - just media.autoplay.block-webaudio needs to be set to true to block it at all).
</p><p>Is there any easier way to (re-)enable autoplay for shy website (here using Web Audio API)? 
</p><p>Firefox 69.0.1, Fedora 30.
</p>",firefox-690;customize;desktop;,firefox,customize,en-US,1258494;1258626;,mszpak
1270550,2019-10-12 15:08:27 -0800,2019-10-12T15:11:37Z,Why is Firefox the only browser not rendering non-tagged images as sRGB,"<p>Microsoft Edge, Chrome, and Safari all assign non-tagged images as sRGB, which according to The World Wide Web Consortium (W3C) is the expected behavior. Firefox is the only browser that ships by default with this behavior turned off. It has to be manually enabled via about:config. Why is this? Why not just by default be consistent with all the other major browsers. In Photoshop, the new quick-save to RGB doesn’t allow embedding. But by Firefox conforming to what the other browsers do, at least we can see images consistently across the web. Please make this happen. What an easy thing to address/fix just be toggling the default setting.
</p><p>For reference: <a href=""https://cameratico.com/tools/web-browser-color-management-test/"" rel=""nofollow"">https://cameratico.com/tools/web-browser-color-management-test/</a>
</p>",other;desktop;,firefox,other,en-US,1258468;,hcabarcas
1270549,2019-10-12 15:05:36 -0800,2019-10-14T07:48:52Z,Is Tampermonkey not working with currect version firefox?,"<p>I am using FF 69.0.3 and I was recommend using TM over Greasemonkey. But for some reason TM completely kills FF. It installs perfectly and the icon is shown on the top bar, but after closing FF and opening, the page just hangs as if my connection has died and the icon is gone. I have tried to remove / install it several times and also tried the beta version, but it is the same each time. I have also tried to disable all other add-ons with the exception of RES (reddit) and Ublock Origin. Alas, I can not get it to work.
</p><p>Any advice?
</p>",firefox-690;customize;desktop;windows-7;,firefox,customize,en-US,1258683;1258707;,Lundorff
1270548,2019-10-12 14:51:59 -0800,2019-10-12T14:51:59Z,Always remember the browser history,"<p>Hello.
I want Firefox to always remember the browser history. I know that Firefox sometimes deletes old entries. How to avoid this? What settings can I apply in the options or in about: config? Or install some kind of extension?
My computer has 32 Gb of RAM and a powerful processor. Performance issues are not important to me.
Sorry for my English.
</p>",firefox-690;customize;desktop;windows-10;,firefox,customize,en-US,"",Neo.
1270547,2019-10-12 14:50:09 -0800,2019-10-12T19:18:42Z,"Changed my theme, background turned to black. Can't turn my background back to light.","<p>I use Firefox. I changed my theme to a darker based theme. Didn't like it, too muddy to read. So I tried to disable it. But my screen color is still black on many Firefox pages. Including Google search &amp; calendar, Facebook. How do I get the light background back?
</p>",firefox-690;customize;desktop;windows-10;,firefox,customize,en-US,1258480;1258486;1258503;,mworkman56
1270545,2019-10-12 13:20:02 -0800,2019-10-12T14:54:38Z,Why can't firefox remember my logins and passwords without me having to manually check this every time I open the browser?,"<p>Every time I open Firefox I need to go in and manually check ""Ask to save logins and passwords"". If I don't do this every page I go to where I need my password, I need to manually enter my password. After I check this, I don't have a problem.... but I would have expected that Firefox would keep my settings, even after I close the browser. This has been happening for years.... and yes I have the latest browser. Also I'm using Windows 10.
</p>",firefox-690;privacy-and-security_1;firefox-6903;desktop;windows-10;trendmicro-pw-issue;,firefox,privacy-and-security,en-US,1258465;,simon_pratley
1270543,2019-10-12 12:39:30 -0800,2019-10-17T04:47:06Z,No sound. Other browsers play normally.,"<p>Suddenly firefox stopped to play sounds in pages like Youtube. All the rest browsers work normally. I have tried all the sugestions but without having a result. I tried to re-install the firefox but the problem exists.
</p>",firefox-690;other;desktop;windows-7;,firefox,other,en-US,1258445;1258447;1259231;,dt16232
1270542,2019-10-12 12:33:30 -0800,2019-10-14T07:09:14Z,"When editing Google Docs the tab crashes after entering some characters. Safe Mode helps, but I cannot fix the issue without using Safe Mode","<p>I am using Windows 10 Pro 1903, Firefox 69.0.3 (64-bit)
</p><p>When I edit a document in Google Docs after entering some characters the tab crashes. If I stay on the same tab it stops to respond and after a few seconds it works again and all the characters I have entered appear. if i change to another tab and then back to the Google Docs tab then some round ""reload"" icon is shown, tab reloads and all is back to normal. When I change to about:performance when the Google Doc tab is hanging then it does not show up there anymore. After it is reloaded like 10 seconds later it appears again in about:performance.
</p><p>When I start Firefox in Safe Mode then everything works fine and I cannot reproduce the issue. I then tried to narrow down the issue by disabling Hardware Acceleration, disabling all the extensions, plugins and making sure default theme is being used. But the issue was still there when I did not use Safe Mode.
</p><p>I then created a new profile and after that did not help, I uninstalled Firefox, deleted the program files folder manually, reinstalled but the issue is still there. I also deleted all the Firefox System Add-Ons but still no success.
</p><p>The issue happens with my normal Firefox in Private Mode, too.
</p><p>How can I troubleshoot this further? What does Safe Mode do in addition to the things I have mentioned above?
</p>",firefox-690;firefox-6903;desktop;fix-problems;windows-10;,firefox,fix-problems,en-US,1258434;1258440;1258443;1258444;1258698;,martinw1
1270541,2019-10-12 11:05:23 -0800,2019-10-13T10:45:25Z,My Facebook pages have stopped working on Firefox,"<p>A couple of days ago Facebook quit working on Firefox.  I have both personal and business FB accounts, and neither works.  In both cases the FB screen shows but it is either blank or I get an error message, ""Your request could not be processed"".  I have attached screenshots of both instances.
</p><p>Facebook still works fine on Chrome and Safari so it seems something has happened with Firefox.
</p><p>This is not a critical situation but I would like to fix it, I'd rather not have to open more browsers just to look at Facebook.
</p><p>Thanks in advance for any help!!
</p>",firefox-690;websites;desktop;mac-os;,firefox,websites,en-US,1258427;1258461;1258470;1258472;1258488;1258491;1258564;1258577;1258580;,tomellisphoto
1270540,2019-10-12 10:36:19 -0800,2019-10-12T10:36:19Z,Deleted,"<p>Deleted
</p>",firefox-690;other;desktop;windows-8;,firefox,other,en-US,"",makaio
