id,created,updated,title,content,tags,product,topic,locale,answers,creator
1267800,2019-08-31 15:02:42 -0800,2019-09-02T16:44:43Z,Why do files on 'Firefox Send' get expired before the time that they are set to be available?,"<p>Firefox Send does not keep files for set period.
</p>",firefox-680;desktop;windows-10;,firefox,other,en-US,1248383;1248405;1248655;,goddi1
1267799,2019-08-31 14:59:14 -0800,2019-08-31T16:41:41Z,Compatible with the old web console,"<p>I need to use the Dialogic DMG2000 media gateway in my work.
This is not a new solution, but it works fine and no one will allow it to be thrown out.
</p><p>He was handed to me by a colleague who uses solutions from Microsoft and is not oriented at others.
I use only Unix and MS Windows saw only in the picture.
</p><p>I went to the web-console of the mentioned device, and found that I was squeezing a blank screen. At the same time, the content of the page is served and can be viewed with the ^U.
</p>
<pre>&lt;!--                                                                              
/**********@@@SOFT@@@WARE@@@COPY@@@RIGHT@@@**********************************     
* DIALOGIC CONFIDENTIAL                                                           
*                                                                                 
* Copyright (C) [2007-2008] Dialogic Corporation. All Rights Reserved.            
* The source code contained or described herein and all documents related         
* to the source code (""Material"") are owned by Dialogic Corporation or its      
* suppliers or licensors. Title to the Material remains with Dialogic Corporation 
* or its suppliers and licensors. The Material contains trade secrets and         
* proprietary and confidential information of Dialogic or its suppliers and       
* licensors. The Material is protected by worldwide copyright and trade secret    
* laws and treaty provisions. You solely have the right to view the Material.     
* No part of the Material may be used, copied,                                    
* reproduced, modified, published, uploaded, posted, transmitted, distributed,    
* or disclosed in any way without Dialogic's prior express written permission.    
*                                                                                 
* No license under any patent, copyright, trade secret or other intellectual      
* property right is granted to or conferred upon you by disclosure or delivery    
* of the Materials, either expressly, by implication, inducement, estoppel or     
* otherwise. Any license under such intellectual property rights must be          
* express and approved by Dialogic in writing.                                    
***********************************@@@SOFT@@@WARE@@@COPY@@@RIGHT@@@**********/    
--&gt;                                                                               

&lt;html xmlns=<a href=""http://www.w3.org/1999/xhtml>"" rel=""nofollow"">http://www.w3.org/1999/xhtml&gt;</a>
&lt;head&gt;
&lt;noscript&gt;
&lt;center&gt;&lt;span style=""font-weight:bold; color:red; font-family:Verdana;""&gt;This site requires JavaScript to be enabled&lt;/span&gt;&lt;/center&gt;
&lt;/noscript&gt;
&lt;script src=""Main.js"" type=""text/javascript""&gt;&lt;/script&gt;
&lt;title&gt;Dialogic Media Gateway&lt;/title&gt;
&lt;/head&gt;
&lt;frameset id=idMasterFrameset onload=Entry_Main() rows=83,* cols=*&gt;
&lt;/frameset&gt;
&lt;/html&gt;
</pre>
<p>I believe that the firmware of this gateway is based on solutions from Microsoft, and this page code carries some of their specifics.
</p><p>I tried using the browsers FireFox, Safari and SeaMonkey. The result is the same everywhere - a blank page.
</p><p>Will I be able to work with this console using FireFox and what do I need to do for this?
</p>",firefox-680;other;desktop;mac-os-x-109;,firefox,other,en-US,1248179;1248180;1248188;1248193;,ogogon
1267788,2019-08-31 10:45:12 -0800,2019-09-03T09:48:37Z,turn off duplicate 'as I type' line,"<p>As I type in the address bar a duplicate line 'search with' appears below.. really annoying. Is there a way to turn off-
68.0.2 (64 bit) what is its purpose?
</p>",firefox-680;other;desktop;windows-7;,firefox,other,en-US,1248145;1248146;1248821;,anev942
1267786,2019-08-31 10:34:47 -0800,2019-08-31T10:34:47Z,Why does BBC iPlayer play the soundtrack but picture playback sticks?,"<p>BBC iPlayer plays sound OK, but the picture sticks, sometimes intermittently, most times permanently. I have no problems playing video in any other website or browser. I love Firefox, so it's annoying having to switch browsers to play BBC stuff.
</p>",firefox-680;websites;desktop;,firefox,websites,en-US,"",gazzajanimal
1267784,2019-08-31 09:56:56 -0800,2019-08-31T23:10:17Z,Firefox 68.0.2 (64-bit) appears strange black square on the top left corner at all times,"<p>I've installed Firefox 68.0.2 (64-bit), but it appears strange black square on the top left corner at all times. I'm using windows 10 with latest update.
I tried to switch themes (dark, light, ...), even maximize/minimize the window, but issue is still there. Please refer to the attachment.
Could you please fix it?
</p>",tabs;firefox-680;firefox-6802;desktop;windows-10;,firefox,tabs,en-US,1248122;1248132;1248137;1248200;1248218;,NguyenVo
1267783,2019-08-31 09:19:01 -0800,2019-08-31T09:27:48Z,.gifv file will not load,"<p>Surfing Reddit, animated .gifv files, like those found on Imgur, will not load. Regular .gif files load normally and run. 
I have tried the about:config page, checked the image.animation_mode line and it is set to normal. 
I have cleared the cache. 
I have restarted Firefox in Safe Mode. 
I have the latest version of Firefox installed (currently 68.0.2).
I checked Norton and nothing is set to keep these files from loading.
I checked that the few Adddons I have are updated. My Extensions (Adblock, uBlock, Flash Flash player, Privacy Pass) are all updated.
I loaded Flash video player.
Nothing worked. 
Any other suggestions?
</p>",firefox-680;firefox-6802;desktop;fix-problems;,firefox,fix-problems,en-US,1248111;,dpspam
1267780,2019-08-31 08:41:58 -0800,2019-08-31T10:48:10Z,There is a blue box that appears over online news article asking if I do not like the source and want it blocked.  It only targets legitimate news sources,"<p>unwanted monitoring of ""fake"" news articles, this window only pops up on legitimate sources and Huffpost, never the right wing propaganda sources like Faux News and National Interest.
</p>",firefox-680;other;firefox-6802;desktop;windows-10;,firefox,other,en-US,1248112;1248114;1248124;1248133;,gregorywestgregorywest
1267778,2019-08-31 07:56:03 -0800,2019-08-31T09:37:50Z,When I link to NBC as an example I then link to a specific story. When finished I click on the return arrow and it sends me back to the day before.,"<p>Why does Firefox return me to the previous days headlines of new sites instead of the headlines for today?
</p>",firefox-680;websites;desktop;windows-10;,firefox,websites,en-US,1248113;1248115;,leiboldsr82
1267775,2019-08-31 07:14:20 -0800,2019-08-31T09:45:50Z,Autohide top bar in fullscreen after entering url,"<p>I use Firefox primarily in fullscreen mode with the top bar hidden. Whenever I use Ctrl+T to get a new tab and enter a url, I'd like the top bar to hide itself afterwards. Is there any way to do this?
</p>",customize;desktop;windows-10;,firefox,customize,en-US,1248119;,pvtstaticvoid
1267773,2019-08-31 05:12:14 -0800,2019-08-31T07:11:15Z,firefox sidebar/library spacing,"<p>Updated to the latest Firefox today and found that the same old problem from FF 25 is still around. There's extra added blank space between each bookmark in my sidebar and library. Anyone know how to fix this? I tried <a href=""https://support.mozilla.org/en-US/questions/1183976"" rel=""nofollow"">https://support.mozilla.org/en-US/questions/1183976</a> but it still leaves Library with extra space, sidebar seems to work but still bit too much space for my taste.
</p>",bookmarks;desktop;firefox-680;windows-10;,firefox,bookmarks,en-US,1248070;1248074;1248081;1248082;1248087;,kuopiofi
