id,created,updated,title,content,tags,product,topic,locale,answers,creator
1268838,2019-09-14 15:58:25 -0800,2019-09-14T16:57:01Z,New tab highlights shows my password fot paypal!!!! WHY?,"<p>My new tab shows, in the highlight section, Paypal AND my password! WHY? there is nothing special about the signin.....Why would this of ALL THINGS show?
</p>",firefox-690;privacy-and-security_1;desktop;windows-7;,firefox,privacy-and-security,en-US,1252083;,dajablonski
1268837,2019-09-14 15:43:03 -0800,2019-10-14T18:51:24Z,"In yahoo mail, I can't check the checkbox by the message.","<p>As of today, I can't select the checkbox besides a message in yahoo mail.  Doing so just opens up the message.  I would like to go back to being able to use the checkbox to select many emails for deletion at the same time.  I was able to do this in yahoo mail up until today.  This only happens in Firefox.  When I open my yahoo mail in Internet Explorer, it works just fine the way it always did.
</p>",firefox-690;websites;desktop;windows-7;,firefox,websites,en-US,1252129;1252211;1253011;1258790;,Mick_Kalson
1268836,2019-09-14 15:34:42 -0800,2019-09-14T22:08:44Z,Crashing 10 -12 times a day since update - is there going to be an update to fix this? I wish i would have blocked update - I'll never trust again,"<p>Simply will not stop crashing.  I use Linux, I have done nothing to my computer or settings to cause this. It is being caused by something in the update. Does anyone know if they are going to fix this or do i have to go back to that stupid chrome?  I am disabled and live on my computer - I use it about 18 hours a day and the crashes are crazy.  Ctashes on every website, no rhyme or reason to it.  Can anyone tell me if this is going to be fixed?
</p>",firefox-690;desktop;fix-problems;linux;,firefox,fix-problems,en-US,1252082;1252085;1252086;1252100;,wildkat781
1268832,2019-09-14 12:44:58 -0800,2019-09-16T22:54:20Z,Неправильное отображение шрифтов,"<p>На скриншоте видно, что шрифты отображаются не правильно - угловато, не сглажено.
В самой Windows со сглаживанием все нормально (можно увидеть, например, на примере сайта вашей поддержки).
</p>",firefox-690;customize;desktop;windows-10;,firefox,customize,en-US,1252074;1252076;1252077;1252695;1252700;,veryevilfrost
1268830,2019-09-14 12:27:46 -0800,2019-09-14T13:10:27Z,"Problems with Java. I enabled it, but I get sometimes the alert, that it is disabled. Firefox 69.0 on macOSMojave 10.14.5.","<p>When I open some pages, there is an alert, that Java is disabled. On the Ebay site, for instance, there is on the botttom left the insert: javascript:;
</p><p>I did all the recommended things to enable Java, but it does not work.
</p>",firefox-690;customize;desktop;mac-os;,firefox,customize,en-US,1252028;,heinrich.pfandl
1268828,2019-09-14 12:17:21 -0800,2019-09-15T02:54:37Z,Getting Access Denied on cvs.com in Firefox only,"<p>In the last month or so I started getting Access Denied
You don't have permission to access ""<a href=""http://www.cvs.com/"" rel=""nofollow"">http://www.cvs.com/</a>"" on this server.
I can access <a href=""http://cvs.com"" rel=""nofollow"">cvs.com</a> from Edge and Internet Explorer on the same computer. I can access <a href=""http://cvs.com"" rel=""nofollow"">cvs.com</a> from Firefox on another computer on the same network (my home network). I can access <a href=""http://cvs.com"" rel=""nofollow"">cvs.com</a> from Firefox on yet another computer on another network. So the problem seems to be localized to this instance of Firefox. 
I tried to:
- run with Add-Ons disabled
- run in Safe Mode
- clearing Cache and Cookies
- Disabling McAfee online virus scan
All to no avail. Any other suggestions? All my experiments are on Windows -  2 boxes with Win 10, 1 box with Win 7
</p>",firefox-690;other;desktop;windows-10;,firefox,other,en-US,1252064;1252087;1252088;1252128;,mzelyony
1268826,2019-09-14 11:48:10 -0800,2019-10-14T13:50:32Z,Meus favoritos sumiram depois que o firefox atualizou e obrigou a ter um novo perfil.,"<p>Abri o firefox depois dessa atualização que obriga os usuários a ter um perfil. Nesse ""Novo Perfil"" nenhuma das informações aparecem, tais como favoritos e senhas salvas. Fui no ""About:profiles"" e só tem esse Novo perfil onde não tem nenhuma das minhas informações. Tenho vários favoritos importantes. E muita informação que não posso perder. Como faço pra recuperar os dados antigos?
</p>",firefox-690;bookmarks;desktop;windows-10;,firefox,bookmarks,pt-BR,1258125;1258754;,pedro.cattete
1268824,2019-09-14 10:54:59 -0800,2019-09-16T14:00:09Z,Why are my File Upload folders empty?,"<p>No issues when using another browser to upload an image.  After completing a sync with MS OneDrive, my Firefox's File Upload folders are all empty despite my MS OneDrive being up-to-date. Every folder stills how the ""still syncing"" symbol, yet they there is no syncing going on at all. Why the incompatibility?   Not happy with FF. Needs attention for a fix.
</p>",firefox-690;desktop;fix-problems;windows-10;,firefox,fix-problems,en-US,1252130;1252165;1252208;1252310;1252321;1252470;1252538;1252576;1252594;1252621;,crarja
1268823,2019-09-14 10:49:52 -0800,2019-09-14T11:57:11Z,Composing gmail - unwanted line breaks in FF 69.0,"<p>I had posted another question here about 69.0 being the genesis of bad line breaking, and now a new thing I discovered.
</p><p>In Firefox - and only firefox - if I'm composing a new message, pressing enter generates a single line break as I'd like and expect - new paragraphs require two ""enter"" presses.
</p><p>EXCEPT, since 69.0, if I include a bulleted or numbered list in the message, when I end the bullets or numbering, the text below it inserts a forced double space with every ""enter"" press.  That is, single-spacing before the bullet/number list; double-spacing after it.
</p><p>Here is a ""selection source"" of a short message I composed:
</p>
<pre>=======
&lt;div id="":ol"" class=""Am Al editable LW-avf tS-tW tS-tY"" hidefocus=""true"" aria-label=""Message Body"" g_editable=""true"" role=""textbox"" aria-multiline=""true"" style=""direction: ltr; min-height: 376px;"" tabindex=""1"" contenteditable=""true""&gt;
Before the bulleted list line 1&lt;br&gt;
</pre>
<p>Before the bulleted list line 2&lt;br&gt;
</p><p>Before the bulleted list line 3&lt;br&gt;&lt;div&gt;&lt;ul&gt;&lt;li&gt;Bullet list line 1&lt;br&gt;&lt;/li&gt;&lt;li&gt;Bullet list line 2&lt;/li&gt;&lt;li&gt;Bullet list line 3&lt;/li&gt;&lt;/ul&gt;&lt;p&gt;After the bulleted list line 1&lt;/p&gt;&lt;p&gt;After the bulleted list line 2&lt;/p&gt;&lt;p&gt;
After the bulleted list line 3
</p><p>&lt;/p&gt;&lt;br&gt;&lt;/div&gt;&lt;/div&gt;
=======
</p><p>If you notice, the ""enter"" generated a &lt;br&gt; before the list, then a &lt;p&gt; after it.  Highlighting the lines after the bullets and removing the formatting (the slashed-out T in gmail compose) changes their selection source to:
</p>
<pre>=======
After the bulleted list line 1&lt;br&gt;&lt;br&gt;After the bulleted list line 2&lt;br&gt;&lt;br&gt;After the bulleted list line 3
=======</pre>
<p>As you see, the &lt;p&gt; is replaced with a &lt;br&gt; and the unwanted blank lines can be edited out.
</p><p>This was fine until this month when 69 took over.
</p><p>I'd like to see it put back to how it was in 68.
</p>",firefox-690;websites;desktop;windows-7;,firefox,websites,en-US,1252007;1252013;,firefoxacct.10.dggeorge
1268820,2019-09-14 10:08:14 -0800,2019-09-16T10:20:30Z,Certificate can't be installed,"<p>I'm trying to add my own certifcate so i can get SSL's with MAMP Pro working. 
</p><p>I get this error message ""This personal certificate can't be installed because you do not own the corresponding private key which was created when the certificate was requested.""
</p><p>The key was created by MAMP. 
</p><p>Thanks
</p>",firefox-680;desktop;privacy-and-security_1;mac-os;escalate;certificates;,firefox,privacy-and-security,en-US,1252418;1252469;1252478;1252512;1252525;,johneemac
