id,created,updated,title,content,tags,product,topic,locale,answers,creator
1272054,2019-11-02 14:19:07 -0800,2019-11-02T23:26:03Z,In File Explorer sometimes there are 5 or 10 instances of Firefox all running at the same time. Is this normal?,"<p>I don't need to understand why so many instances of Firefox run in File Explorer. I'd just like to know if that is normal operation.
Thanks!
</p>",firefox-700;other;desktop;windows-10;,firefox,other,en-US,1263571;1263600;1263603;1263619;,wickmike
1272050,2019-11-02 13:25:56 -0800,2019-11-02T13:33:35Z,75% OF MY PASSWORDS ARE GONE...WHY DOES FF KEEP SCREWING WITH THE ABILITY TO ACCESS THEM AS WE HAVE DONE IN THE PAST???,"<p>MY ISSUE IS WITH FF...NOT ANYONE WHO IS GRACIOUS ENOUGH TO PROVIDE A REAL ANSWER (AND NOT A COPY/PASTED PARTY RHETORIC RESPONSE.).   IF ANYONE IS WONDERING...YES...I...AM...SHOUTING!
</p>",privacy-and-security_1;firefox-700;desktop;windows-7;,firefox,privacy-and-security,en-US,1263552;,dynamiccorpsintl
1272046,2019-11-02 12:41:23 -0800,2019-11-03T14:48:35Z,"Firefox crashed, automatic session restore did not incur, manual restore previous session is grey and there is no sessionrestore file nor backups","<p>So, as summarized in the title, Firefox crashed (probably due to RAM running out as I'm typing my thesis and have a few hundres tabs open for research etc.) and when I restarted the automatic session restore did not restore my tabs and windows, the start page did not ask if I wanted to restore the previous session and the restore session option itself in the menu was greyed out.
</p><p>I checked the FF default profile folder and the sessionstore.js file was completely missing, and the sessionstore-backups folder only had two files (recovery.jsonlz4 &amp; recovery.baklz4) that were both only 2kb in size. I suspected these are simply the empty starting page and using a third party website to inspect the contents trhe suspicion turned out to be correct.
</p><p>So, what I'm wondering is are there any other older backup files saved anywhere in the FF folders that could be used instead? I've had majority of the tabs open for several months so I would be able to scavenge most of what I lost from any older backups. And further, is it possible to recover all those tabs and windows somehow if the only backup files are blank as I discovered? I have not closed FF after relaunching the first time after the crash in order not to create any more blank backups.
</p><p>Thanks in advance for any light you might be able to shed on this.
</p>",tabs;desktop;,firefox,tabs,en-US,1263520;1263521;1263525;1263530;1263544;1263549;1263555;1263751;1263761;1263826;,yacchan.makkonen
1272042,2019-11-02 12:07:46 -0800,2019-11-02T14:48:14Z,Big contradiction by Mozilla,"<p>Please explain.
</p><p>Thanks!
</p><p>AlanK5
</p>",privacy-and-security_1;firefox-700;desktop;windows-10;,firefox,privacy-and-security,en-US,1263503;1263518;1263575;,alank5
1272041,2019-11-02 11:58:03 -0800,2019-11-02T13:53:20Z,Sorry---I have to--1x only--RE-submit question 'cuz Mozilla's 1st page after I click Submit says OPPOSITE things re. if question's accepted for review,"<p>(Oddly, I also can'T CHECK the ""Ask to save logins and passwords for websites"" setting.  Not that I wish to, at this time at least.
</p><p>I've never saved, nor let anything auto-save, a log-in nor password, master nor otherwise.  Mozilla pages do not contradict that. I don't have, nor wish to, Lockwise, etc.
</p><p>I've enabled permanent cookies storage, and pop-ups appearing, for that Options page. Strict blocking changed to Standard for that page: no help.  
</p><p>Thank you for whatever help you can give!
</p><p>AlanK5
</p>",firefox-700;other;desktop;windows-10;,firefox,other,en-US,1263558;,alank5
1272040,2019-11-02 11:51:33 -0800,2019-11-02T13:11:55Z,"In Firefox 70.0.1, 64-bit, Options--Privacy & Security--Log-Ins & Passwords: I never checked, & can'T UN-check, Autofill nor Sug/Gen boxes (Win10 Home, v. 1903)","<p>(Oddly, I also can'T CHECK the ""Ask to save logins and passwords for websites"" setting.  Not that I wish to, at this time at least.
</p><pre>     I've never saved, nor let anything auto-save, a log-in nor password, master nor otherwise.  Mozilla pages do not contradict that. I don't have, nor wish to, Lockwise, etc.
</pre>
<pre>      I've enabled permanent cookies storage, and pop-ups appearing, for that Options page. Strict blocking changed to Standard for that page: no help.  
</pre>
<pre>    Thank you for whatever help you can give!
</pre>
<pre>       AlanK5, 11/2/19
</pre>",privacy-and-security_1;firefox-700;desktop;windows-10;,firefox,privacy-and-security,en-US,1263537;,alank5
1272034,2019-11-02 10:50:09 -0800,2019-11-02T12:47:33Z,need to restore site icon so i can add sites to  bookmarks toolbar,"<p>there is no site icon to use to add sites to the bookmarks tool bar. the enhanced tracking protection has taken its place
</p>",bookmarks;firefox-700;firefox-7001;desktop;windows-10;,firefox,bookmarks,en-US,1263476;1263523;,equinn27
1272030,2019-11-02 10:16:57 -0800,2019-11-02T13:30:27Z,"Lockwise started showing up, can I go back to old method?","<p>I just went to Firefox 70.0.1 and then checked on some saved passwords.  Got a new screen that is called Lockwise?  Been using FF since around 2004 and would just as soon have the old version.  Thought it might have been an addon that got loaded, but that is not one of my addons.  
Question is can I get rid of Lockwise or it it built into FF?  Wish they (Firefox) had warned me about this when updating.   Then they are forcing me into having a Firefox account and trying their best to make me sync passwords which I don't want to sync anything.  Besides, I only use FF on this PC.  Mozilla is getting into too much cloud storing issues for me.
</p><p>Also, it seems FF started syncing just about all my data, passwords, bookmarks......... when I started an account.  I went into options and stopped by unchecking all they checked without asking and did a disconnect.   But there was a message that seem to say they already had sync and I couldn't delete their data they synced.
</p>",firefox-700;other;desktop;,firefox,other,en-US,1263438;1263440;1263442;1263448;1263452;1263508;1263532;1263538;1263546;1263548;,diverjer
1272029,2019-11-02 10:06:20 -0800,2019-11-02T10:30:22Z,"When right clicked on already opened tab, I want a ""new tab"" option above ""reload tab"". Any idea how can i do that?","<p>I just migrated from chrome and in firefox, I am spending more time in keeping my tabs organized. I am basic JS learner, I can do if there is anything(extention or JS library) to be added.
</p>",tabs;firefox-700;desktop;,firefox,tabs,en-US,1263439;,jayantkumarrana
1272028,2019-11-02 09:56:16 -0800,2019-11-02T11:18:16Z,I use a PAID version of Everhelper - from Nimbus Web - firfox has deleted my thumbnails on every page what are your issues with Nimbus and Everhelper and  the t,"<p>I wrote the content and it was erase - cannot Firefox accept a critique - I use a recommmended program from Nimbus web it is Everhelpper and their fvd speed dial - Firefox has deleted them all  - why - and why did you deletmy first attempt as questioning you 
excuse typos my hands 're shaking
</p>",other;firefox-700;firefox-7001;desktop;windows-7;needsinfo;,firefox,other,en-US,1263445;1263456;1263459;,patriciaenola
1272027,2019-11-02 09:50:48 -0800,2019-11-02T13:44:44Z,I use a PAID version of Everhelper - from Nimbus Web - firfox has deleted my thumbnails on every page what are your issues with Nimbus and Everhelper and  the t,"<p>I use Everhelper/me  and the FVD speedial - why does firefox claim it was ""accidentally"" erased - I think that is untrue because deleting is a deliberate action - I am prevented getting in touch with Nimbus from my laptop - does Firefox do THAT - FIREFOX was once my favorite browser - not so much now please return my speeddial pages  I need them do bI need the shock wave flash - if you will work bettwer with it's removal you can have it
</p>",firefox-700;other;desktop;windows-7;,firefox,other,en-US,1263447;1263482;1263490;1263501;1263545;1263556;,patriciaenola
1272026,2019-11-02 09:34:44 -0800,2019-11-02T23:28:23Z,how to allow a specific site on adblock plus by allowing ads for that site,"<p>I want access to <a href=""http://investing.com"" rel=""nofollow"">investing.com</a> but it will not allow unless i change adblock plus to allow there ads. I tried changing adblock plus to allow the adds but there instructions to do so won't work?
</p>",firefox-700;other;desktop;windows-10;,firefox,other,en-US,1263424;1263593;1263601;1263620;,fdemuth
1272019,2019-11-02 08:34:53 -0800,2019-11-02T14:17:48Z,"Un-/re-installed Firefox twice in past week due to errors, first time it reinstalled bookmarks/saved logins; second time it did not. How do I recover them?","<p>Hi. I uninstalled Firefox last week due to an XPCOM error. When I reinstalled, all of my saved information (logins, bookmarks, etc) loaded back in. I had to uninstall &amp; reinstall again yesterday (the browser refused to open all day) and now it won't load the old info. I clicked yes when it asked if I wanted to load the old info but nothing happened this time.
</p>",bookmarks;firefox-700;desktop;windows-7;,firefox,bookmarks,en-US,1263393;1263564;,jeffreyschroeck
1272017,2019-11-02 08:05:49 -0800,2019-11-02T09:38:15Z,I keep losing the vertical scroll bar on any website,"<p>with version 70.0.1 (64-bit), I find that I lose the vertical scroll bar if I hit the back button to visit a previous page in a website, this happens with every site, I have to reload the page to get it back. Really annoying.
</p>",firefox-700;desktop;fix-problems;windows-7;,firefox,fix-problems,en-US,1263402;1263409;,jerieggg
1272016,2019-11-02 07:50:04 -0800,2019-11-02T12:35:49Z,"When I enter a word in the address bar for search, a proposal appears to use this word as an address. How to disable it?","<p>Did you mean following the link? Yes, follow the link. No thanks.
</p>",firefox-700;customize;desktop;windows-10;,firefox,customize,en-US,1263474;1263505;1263510;1263512;,staspanne
1272014,2019-11-02 07:47:11 -0800,2019-11-02T15:48:03Z,How do I bookmark the same page/site to 2 or more different folders?,"<p>I'd like to bookmark a certain  web page/ site to 2 or more separate folders;  Ultimately the web page is saved to the last folder I saved it to. Not both.  Is there a simple, east way to accomplish this?   Thank you.
</p>",bookmarks;firefox-700;desktop;windows-10;,firefox,bookmarks,en-US,1263380;1263396;1263562;1263566;1263582;,rsm333rsm
1272013,2019-11-02 06:30:10 -0800,2019-11-08T16:00:48Z,FF70 freezes entire machine (Fedora 31),"<p>Overview: 
</p><p>Firefox 70 on a Fedora 30/31 KDE machine will freeze the entire machine within minutes (sometimes seconds) of launch.  A hard reboot is usually the only way to reset.  The issue is not associated with any particular URL.
</p><p>The System: 
</p><p>Operating System: Fedora 31 /
KDE Plasma Version: 5.16.5 /
KDE Frameworks Version: 5.61.0 /
Qt Version: 5.12.5 /
Kernel Version: 5.3.7-301.fc31.x86_64 /
OS Type: 64-bit /
Processors: 4 × Intel® Core™ i5-4590 CPU @ 3.30GHz /
Memory: 7.7 GiB of RAM
</p><p>When It Started: 
</p><p>The problem began as soon as Firefox was updated to version 70 on the Fedora 30 installation.  I then upgraded Fedora itself to 31, but the Firefox problem persisted.
</p><p>What I have tried:
</p><p>1. I created a brand new user on the system and ran Firefox from that account.  Problem still exists.
</p><p>2. I launched Firefox from the command line in safe mode. Problem still exists.
</p><pre>   $ firefox -safe-mode
</pre>
<p>3. I launched Firefox with Wayland.  Problem still exists.
</p><pre>   $ /usr/bin/firefox-wayland
</pre>
<p>4. I launched Firefox with X11.  Problem still exists.
</p><pre>   $ /usr/bin/firefox-x11
</pre>
<p><br>
Something odd:
</p><p>The user agent string being presented by Firefox is inaccurate.  It is presenting itself as 
Mozilla/5.0 (Windows NT 10.0; rv:68.0) Gecko/20100101 Firefox/68.0
</p><p>And yet this is definitely FF70 on Fedora, as I can attest to, unless I have gone insane and am not realizing it yet.   It particularly troubles me that I have to post this support request from a different browser (so disregard the auto-detected user agent associated with this post).  Oh, the humanity!
</p>",desktop;fix-problems;,firefox,fix-problems,en-US,1263379;1263416;1263715;1265419;,derek16
1272009,2019-11-02 05:36:38 -0800,2019-11-02T10:23:02Z,Youtube Player -split movie,"<p>Hello I would like ask about possibility turn off at YouTube split movies .When I gently click movie at YouTube then I see open my new window.I usually watch full screen movie at YouTube .And I do not like open small right corner small player .
How to turn off split player at YouTube.
</p>",download-and-install_1;firefox-700;desktop;windows-8;,firefox,download-and-install,en-US,1263359;1263394;1263406;1263411;1263417;1263425;1263435;,iikolor
1272008,2019-11-02 05:17:33 -0800,2019-11-04T08:26:18Z,"FF70, MacOS Catalina.  Two windows if startup from .webloc file","<p>Dear FF Volunteers,
If I start FF from the dock, one window opens with one tab at the designated homepage - all good.
If I start FF from a .webloc file, I get one window as above and another separate window with a single tab showing the .webloc link.
In Mojave, only one window with the .webloc tab would open which was fine, in Catalina, I have to keep closing the unwanted second homepage window which sits behind the .webloc page.
Thank you in advance for any help ...
</p>",firefox-700;other;desktop;mac-os;,firefox,other,en-US,1263389;1263426;1263429;1263433;1264066;,james50
