id,created,updated,title,content,tags,product,topic,locale,answers,creator
1264048,2019-07-06 15:35:24 -0800,2019-07-06T21:29:56Z,"How do I ""activate Browser"" for easy read of emails? - I am using Windows-7","<p>Randomly the browser is ""activated"" for an easy read of emails sent to me,  but can I ""activate"" when I want
</p>",firefox-670;other;desktop;windows-7;,firefox,other,en-US,1235404;,zapareski00
1264045,2019-07-06 14:41:50 -0800,2019-07-06T21:31:02Z,Built in camera not detected by browsers,"<p>My built in camera, using laptop, is not detected by any sites, but it is being detected by windows
</p>",firefox-670;other;desktop;windows-10;,firefox,other,en-US,1235405;,georgeioannou01
1264044,2019-07-06 14:40:03 -0800,2019-07-07T03:36:19Z,"The CTRL+D shortcut for bookmarking a page does not work - all the other keyboard shortcuts work fine, just not this one.","<p>I've tried refreshing and updating, and I don't have any bookmark-related extensions. All the other shortcuts seem to work except this one - thoughts?
</p>",firefox-670;bookmarks;firefox-6704;desktop;mac-os;,firefox,bookmarks,en-US,1235455;,eliza.e.campbell
1264041,2019-07-06 13:40:18 -0800,2019-07-06T13:40:18Z,"I keep getting a message half way through video pieces on ESPN, which state, ""An error occurred during video playback, possibly due to network connectivity or b","<p>I keep getting a message half way through video pieces on ESPN, which state, ""An error occurred during video playback, possibly due to network connectivity or being in a backgrounded browser tab.  Please try again.""  This does not not happen on Edge or Chrome.  Any suggestions?
</p>",firefox-670;firefox-6704;desktop;fix-problems;windows-10;,firefox,fix-problems,en-US,"",jjezreel
1264040,2019-07-06 13:38:05 -0800,2019-07-07T11:18:25Z,Cannot get online or sync!!,"<p>I cannot bring up any websites in Firefox or internet explorer on my pc. I do have a cable connection that is working on all my other devices and shows good on this pc that I have Firefox on. I looked under options and saved passwords and it shows that my Firefox password was changed yesterday. I did not change it. I cannot sync either. Please help!!
</p>",sync;mobile;,firefox,sync-and-save,en-US,1235360;1235408;1235414;1235497;,webtown
1264038,2019-07-06 12:48:25 -0800,2019-07-07T02:10:46Z,"Two profiles in each of three installations, all sync'ed: how?","<p>Work profile and home profile, each on three different systems -- 1 Mac, 2 Windows. I'd like each profile on each system to be sync'ed to the same profile on the other systems. Do I need one account or two?
</p><p>P.S. I am contemplating moving from Chrome where I have two ""persons"" (""people""), which requires two Google accounts.
</p><p>P.P.S. I have read some about Containers, but don't understand how they might relate to this question. Feel free to ignore this comment if it's not apropos.
</p>",download-and-install_1;firefox-670;desktop;mac-os;,firefox,download-and-install,en-US,1235443;,brec
1264037,2019-07-06 12:33:13 -0800,2019-07-07T17:24:13Z,"hi, i synced my web browser with android phone, and web bookmarks got scrambled.","<p>i have tried to restore from a few recent backup versions in firefox per instructions, but firefox hangs with pinwheel each time.  i have about 28k bookmarks.  i haven't tried the Refresh option yet, because i don't want to lose all my open tabs unless i have to.  is there a way to use Finder to do this with firefox closed?  or what else should i try next?
</p>",firefox-670;bookmarks;desktop;,firefox,bookmarks,en-US,1235363;1235424;1235447;1235466;1235505;1235562;1235565;1235566;,titanium.rainbow
1264034,2019-07-06 11:42:19 -0800,2019-07-12T14:45:46Z,Restore previous session is retoring the wrong session,"<p>firefox is restoring the wrong session so im using a add on to restore.i tried deleting previous saves and one has an error on it
</p>",firefox-670;desktop;fix-problems;windows-7;,firefox,fix-problems,en-US,1235459;1236294;1236306;1236320;1236474;1236478;1236593;1236604;1236608;1236834;1236841;,bullcv6
1264033,2019-07-06 11:23:44 -0800,2019-07-14T13:42:45Z,Firefox isn't clearing cookies for a website in my exception list after closing the browser,"<p>I put <a href=""http://twitter.com"" rel=""nofollow"">twitter.com</a> into the Preferences-&gt;Cookies&amp;Site Data-&gt;Manage Permissions list, with ""Allow for Session"" as the option. 
</p><p>I left ""Delete cookies and site data when Firefox is closed"" unchecked, because we're not worried about most of the websites. 
</p><p>However, it didn't have the desired effect!
</p><p>I'm using the FF password manager to keep all my passwords under one master password, sync'd across all my devices which is great, but our family computer is causing problems: I want some important websites to have its session cookies cleared down when anyone exits the browser, so that I have to re-enter the master password before anyone's passwords are available. 
</p><p>So it seems that the Manage Permissions list isn't working. The only effect I saw is that twitter now askes me to approve the use of cookies every time!
</p><p>After trying it out several times, my logged-in session on <a href=""http://twitter.com"" rel=""nofollow"">twitter.com</a> is still active and I can see with an add-on that all the twitter cookies are still there. In fact there must be about 50 cookies there, loads of them!
</p><p>After experimenting a bit more, I realised that it's because I kept the twitter tab open when I closed FF, and FF opens up twitter again straight away when restarted.
</p><p>So do I have to close the tab before I close FF? What happens if it's the only or last tab open?
</p>",firefox-670;privacy-and-security_1;desktop;linux;,firefox,privacy-and-security,en-US,1235385;1235475;1235508;1235520;1235522;1235524;1235557;1237318;,ahardy42
1264032,2019-07-06 11:18:06 -0800,2019-07-06T14:34:36Z,selecting a bookmarked page gets redirected to a different but consistent page,"<p>I have confirmed the URL in the Properties of the bookmarked page is correct, but when I select it a different page is displayed.  I tried with several bookmarked pages and some are redirected to that same page.  Not all bookmarks get redirected.  If I go to the desired site and bookmark it and then select it, the correct page is displayed.  Have my Bookmarks been hacked?
</p>",firefox-670;bookmarks;firefox-6704;desktop;windows-10;,firefox,bookmarks,en-US,1235365;,DCMathias
