id,created,updated,title,content,tags,product,topic,locale,answers,creator
1280532,2020-02-23 15:49:00 -0800,2020-02-23T16:35:21Z,I didn't know I had to search for my question. Does everyone know that?,"<p>Is this written somewhere that a person has to search, and hope they find the correct category, to see the entire question. How will people know that I have written much more than you have posted?
</p>",firefox-730;customize;desktop;windows-10;,firefox,customize,en-US,1292770;,Rhonda_89
1280531,2020-02-23 15:34:32 -0800,2020-02-23T17:05:18Z,Photo I was going to send does not work,"<p>I'm the one who said I would send you a copy of a problem, but it won't paste into your program. Sometimes I use the Snipping Tool hit copy and paste it wherever I want it to go, but it did not want to be pasted into your question box. I'll try this:
""Applications""
Choose how Firefox handles the files you download from the web or the applications you use while browsing.  CONTENT TYPE
Portable Document Format (PDF)PNG filemailtoJPG fileircsirciCalendar Filehpsupportassistantext+treestyletab""   THEN I'M SUPPOSED TO TELL YOU UNDER THE HEADLINE: ACTION: Search file types or applications. Then a long list of file types are already listed, INTERNET EXPLORER or ALWAYS ASK or USE OUTLOOK, and on and on. I have no idea what I'm supposed to chose, there's options for photos, do I have to go to Options each time I have a photo or a document and change the action, since it only allows for one selection.
</p>",firefox-730;customize;desktop;windows-10;,firefox,customize,en-US,1292765;1292781;1292782;1292783;,Rhonda_89
1280530,2020-02-23 14:52:12 -0800,2020-02-23T17:12:27Z,Will my bookmarks work if I upgrade to the latest version?,"<p>I read somewhere that the bookmarks will not work in the latest version of Firefox if I update the browser. I need those bookmarks so is that true and if yes please tell me a solution in simple terms.
</p>",firefox-670;other;desktop;windows-10;,firefox,other,en-US,1292758;1292785;1292787;,RobertDovLevin
1280528,2020-02-23 14:51:04 -0800,2020-02-23T16:57:41Z,"Help with basic text, adding tabs, outlook.live must be first tab so I don't get kicked out, bookmarks are on sidebar and in bookmarks, where do downloads go?","<p>I've read these instructions, I am more frustrated than ever. Why 2 places for bookmarks. Need help getting tabs on toolbar, including basic text, i.e. font. size, color, underline, bold, italics, etc.  without getting kicked out of Outlook.live Email- smooth floating writing, background options for email. I need someone to sit next to me for a full day. Is it possible that Firefox and Microsoft 10, Office 365 are clashing?
</p>
<hr>
<p><em>(copied from the plugins list - c)</em>
</p><p>what is the difference between add-ons, plugins extensions; junk email, spam email. 
ADD-INS                                                PLUG-INS
Dark Background                                Open H 264  by Cisco
Grammarly                                           Wide Vine Content decryption 
Trend Micro
Privacy Badger
HTTPS Everywhere
Privacy Badger
</p><p>SEARCH FILE TYPES AND APPLICATIONS (for downloads) I HAVE NO IDEA, Using Windows 7 was very easy, I just named the file in SAVE  AS there was a drop down box for downloads, documents, etc. WHY WOULD anyone want their downloads in MS Outlook?  As it stands now, I don't know where most of my downloads, documents, photos are located in Firefox. Even in Outlook 365 Word they are all over the place. DO NOT want them in Outlook Word, which is where they seem to go. I have selected web site addresses to download, instead of ""save as"" it wants the FILE TYPE. I hate every program on my PC, want Windows 7 back and Outlook 2013. I thought Firefox would be easier, heard good things, but right now I could throw it out the window. BTW, I have logged into Grammarly 4 times today, and once again it's asking me to login. I have more logins now than ever before in my computer lifetime. I'm not IT and an engineer, half the words used these days are Greek to me. Been working with computers for over 40 years, DOS, most of Windows programs or Apps or whatever they called these days, always a learning curve, but after 5 months, it's only gotten worse. Every phone call to MS support is a JOKE. 1 person says this, another persons says oh no this is what you need to do!! Printer no longer works after MS big PATCH. I dread calling HP again, but have no choice.
Sorry I have just dumped all over you, but I am so angry with all of this I have screamed!
I AM SENDING ANOTHER MESSAGE: I copy all messages from websites to Word just in case. When I just copied this information I will show you what came up, PRIME example of "" what the hell"". Of course, it may have disappeared by now!
</p>",firefox-730;other;desktop;windows-10;,firefox,other,en-US,1292761;1292766;1292771;1292774;1292775;1292776;1292778;1292780;,Rhonda_89
1280527,2020-02-23 14:22:56 -0800,2020-02-23T14:22:56Z,"In Outlook.com, I Can't access e-mails in the Large middle Pane. I keep getting the message ""You May Now Close This Window""","<p>This problem started a few days ago. (Latest Firefox Update???) I log in to <a href=""http://Outlook.com"" rel=""nofollow"">Outlook.com</a>. The screen comes up normally with the Folders Pane on the Left, the E-mail Title Pane in the middle and the smaller Preview pane on the right of the screen. Normally I double click on the middle Title Pane and it selects and pops up to show the larger expanded e-mail. A few days ago the problem started that now when I double click on the middle Title Pane a message pops up ""You May Now Close This Window"". I can't get the e-mail to appear in the expanded middle pane. I switched to Chrome which is an alternate Browser that I use and I Did Not Have This Problem. Apparently the problem is caused by a change that Firefox made in the last few days. I have used Firefox as my default Browser for many years now and love this Browser. I have tried everything I could think of including allowing Popups for the <a href=""http://Outlook.com"" rel=""nofollow"">Outlook.com</a> website, and clearing the Firefox cache, but the problem still exists. Any help you can give me would be greatly appreciated. I do not want to have to use another Browser other than Firefox. I will be upgrading to Windows 10 from 7 in the next few weeks, but I'm not sure Windows 7 is the issue since <a href=""http://Outlook.com"" rel=""nofollow"">Outlook.com</a> works with no problems with Windows 7 using the Chrome Browser.
</p>",firefox-730;websites;desktop;windows-7;,firefox,websites,en-US,"",catmandodo
1280525,2020-02-23 13:42:42 -0800,2020-02-23T14:51:45Z,Can firefox restor bookmarks to an IP address after a computer crashes,"<p>Old computer crashed and backups lost.  Is there a way firefox can restore bookmarks based on last uses from this Ip
</p>",bookmarks;firefox-730;desktop;mac-os;,firefox,bookmarks,en-US,1292755;1292757;,rsalkow
1280523,2020-02-23 12:38:38 -0800,2020-02-23T12:38:38Z,"Multiple windows opening on fresh Firefox (73.0.1) install, on Mac Catalina, when clicking on external link","<p>I just installed Firefox version 73.0.1 on Mac Catalina (version 10.15.3).  When I click on an external link, like a link embedded in the body of an email, two browser windows open.  One window is the homepage and the second is the URL of the external link.  This only happens if the Firefox browser is not already opened.  If the browser is already opened, the external link URL opens in a second tab as expected.  I've already followed directions to change the action for a content type and reset actions for all content types in article <a href=""https://support.mozilla.org/en-US/kb/firefox-repeatedly-opens-empty-tabs-or-windows"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/firefox-repeatedly-opens-empty-tabs-or-windows</a> but it did not fix the issue.
</p>",download-and-install_1;firefox-730;desktop;mac-os;,firefox,download-and-install,en-US,"",flvillager
1280521,2020-02-23 11:15:35 -0800,2020-02-25T05:10:06Z,Can Firefox change or delete data on my hard drive?,"<p>no more
</p>",firefox-730;other;desktop;windows-7;,firefox,other,en-US,1292735;1292749;1293152;1293178;,heinzloehr
1280520,2020-02-23 11:03:51 -0800,2020-02-23T13:43:41Z,Addons dont show in toolbar even if tho are enabled,"<p>Please help I have latest version installed . And it's been a long time since they have worked. Pratically it's like they aren't instslled.
</p>",customize;desktop;,firefox,customize,en-US,1292722;1292734;1292746;1292748;,trruetrrab
1280519,2020-02-23 10:36:37 -0800,2020-02-25T04:31:41Z,Firefox extensions auto uninstall,"<p>On a regular basis the extensions I have installed for my Firefox browser uninstall. I do not do this personally, it happens automatically. The ""uninstall surveys"" tabs opens automatically aswell. Examples: ""Facebook container"", ""Duckduckgo - provacy essentials"" and ""Ghostery"".
</p><p>Is this possible to fix?
</p>",firefox-730;customize;desktop;windows-10;,firefox,customize,en-US,1292736;1292738;1292750;1292818;1292825;1293132;1293160;1293161;,gustavleth.larsen
