id,created,updated,title,content,tags,product,topic,locale
1264647,1563147321,1563304316,Sürükle Bırak Özelliği,"<p>Resimleri sürükleyerek bırakma özelliği yeni yüklenen 68.0 (64 bit) sürümünde çalışmıyor. 67 de herhangi bir problem yoktu bu yeni güncelleme sonrası fotoğrafları veya bir metni taşıma işlemi yapılamıyor.
</p>",firefox-680;other;desktop;windows-7;,firefox,other,tr
1264643,1563142936,1563144911,How to automatically save bookmarks on shut down to a location other than your profile.,"<p>I think the about:config setting ""browser.bookmarks.autoExportHTML"" ""True"" will cause the saving of bookmark.html to the current profile when FireFox shuts down. I found that in a Help response.
</p><p>Included in the response was a method of saving bookmark.html to a different location.
</p><p>I cannot find the that help response and would like to implement a save in another location.
</p>",firefox-670;tips;desktop;windows-7;,firefox,tips,en-US
1264642,1563142634,1563247344,"latest firefox release, june 22, 2019 changed my display colors making many web pages unreadable","<p>windows 10
almost like  reverse video
</p><p>when i switch to chrome problems are solved
</p><pre>thanks
</pre>",firefox-680;other;desktop;windows-10;,firefox,other,en-US
1264641,1563139483,1563194373,Como puedo reproducir radios online?,"<p>En estas paginas y oras no puedo escuchar radio, no reproduce nada, debo usar chrome
</p><p><a href=""https://www.colombia.com/radio/"" rel=""nofollow"">https://www.colombia.com/radio/</a>
<a href=""https://play.wradio.com.co/"" rel=""nofollow"">https://play.wradio.com.co/</a>
</p>",firefox-680;desktop;fix-problems;windows-10;,firefox,fix-problems,es
1264640,1563137692,1563165395,Firefox appears to refresh randomly and loses all images on all tabs,"<p>It does NOT lose the url behind the lost images.  If I refresh the tabs one at a time the images reappear.  I've erased Firefox and reinstalled to no avail.  I believe this happened after an update.  Virus and malware scans run okay.
</p>",firefox-680;desktop;fix-problems;windows-10;,firefox,fix-problems,en-US
1264636,1563128589,1563213479,Autohide taskbar issue.,"<p>I updated the recent ver. 68.0 (64 bit) but after the update my windows 7 (64 bit) auto hide taskbar went behind the firefox. as it used to be on top of firefox. now i'm not be able to access task bar utilities until i press the window key. it pops up when i restore firefox on small window but when i restore it to normal size it is still there. i reinstalled the firefox but still having the issue.
</p>",firefox-680;other;desktop;,firefox,other,en-US
1264635,1563126849,1563133413,"When I click on a link at a particular companies website, I get a blank screen although where I want to go appears at the bottom of the page.","<p>If I go to this site, <a href=""https://www.dsw.com/en/us/"" rel=""nofollow"">https://www.dsw.com/en/us/</a> and then click on ""Shoes"", all I get is a blank screen.
</p>",tabs;firefox-680;desktop;windows-10;,firefox,tabs,en-US
1264634,1563126746,1563155871,"Can I prevent duplicate bookmarks when importing from Chrome, or will firefox (latest version 7/19) prevent duplicates automatically?","<p>I am evaluating firefox while still using chrome.  I imported bookmarks when I first downloaded firefox and that went smoothly.   Since then I have added new bookmarks (and passwords, but that is another story) to chrome.  I want to get these bookmarks onto firefox, but am concerned that I will wind up getting a bunch of duplicate bookmarks when I import them.   That could be a huge mess, since I have a ton of bookmarks.   Ideally I could just import and firefox would recognize and prevent import of duplicates . . .
</p>",bookmarks;desktop;firefox-680;windows-10;,firefox,bookmarks,en-US
1264633,1563126276,1563214344,How do I use my Firefox account on both my Windows 10 desktop and ASUSOR NAS without SYNC?,"<p>I can access all the Firefox ""services"" on my desktop but when I open Firefox in the NAS it keeps asking for my email and password.  When I enter the password I established on the desktop it says ""Incorrect Password"" and turns the box red.  Then a few seconds later the Firefox browser page opens but when I try to open a web page with a video the audio doesn't play.
</p>",firefox-680;other;desktop;windows-10;,firefox,other,en-US
1264632,1563125943,1563141792,Every time I open a browser it rests to default settings,"<p>As soon as I downloaded the newest version of Firefox it deleted my saved links on the toolbar. Now, I reset them again and preferences, every time I open the browser it erases them and brings me to default settings. Help on fixing this problem.
Tks
</p>",firefox-680;other;desktop;mac-os;,firefox,other,en-US
1264630,1563124061,1563208280,The text in the Default Theme Tabs has disappeared leaving on an icon there.  How can this be fixed?,"<p>Firefox comes with 3 default theme settings.  I have been using the Default setting and it has been just fine.  Now the loaded tabs lose their text and you are only left with an icon of that the tab represents, I.e. gmail, igHome, NOAA, weather.  How may this be fixed so that the icon and the text are showing?
</p>",firefox-680;customize;desktop;windows-10;,firefox,customize,en-US
