id,created,updated,title,content,tags,product,topic,locale
1264595,1563061932,1563065296,Can't access email on msn.  Safari works.  Firefox doesn't.,"<p>I get a screen that says ""Connect.  Organize.  Get Things done""  It wants me to either sign in to Outlook or create an account.  I don't want to do either, but I can't get past that screen and clicking on either button does nothing.  Safari works fine but all my bookmarks, etc. are on Firefox.   This screen has appeared randomly for several days but I could always work around it.  No more.  Microsoft says the problem is with Firefox, and since I Safari works, I'm afraid they're right.  I really need to be able to use the information on Firefox!
</p>",other;desktop;,firefox,other,en-US
1264593,1563056368,1563058466,Unable to view some live youtube sites,"<p>While trying to view ""Hurricane Barry Mission Day 4 - Vehicle Cam"", ""<a href=""https://www.youtube.com/watch?v=Otx7ZJUDStw"" rel=""nofollow"">https://www.youtube.com/watch?v=Otx7ZJUDStw</a>"" on  youtube I cannot see the video just the progress circle. The chat portion is viewable and actively updated. I am viewing this on a Mac running high sierra. I also have a linux workstation which has no problems displaying the feed and is on the same network.
</p><p>Can anyone offer an explanation?
</p>",firefox-680;websites;desktop;mac-os;,firefox,websites,en-US
1264590,1563053994,1563208515,Can't open  and getting the error message:“Firefox” can’t be opened because Apple cannot check it for malicious software.,"<p>Keep getting the same error.  Have tried to open my profile and get same error.  DELETED hidden updates folder and get same error.  Reinstalled and get same error.  My firefox was working fine last night.  What happened?  HELP??
</p>",download-and-install_1;desktop;,firefox,download-and-install,en-US
1264589,1563053299,1563054157,"WHY CAN'T I FIND OUT HOW TO LOG OUT? AND WHY IS THIS SAY I AM LOGGED IN ALSO TO CH ROME, I WOULD NEVER EVER DO THAT","<p>I want to cry every time I have to deal with this browser. PLEASE i am open to using another. Maybe Safari would be better?
</p><p>i NEVER EVER EVER WANT TO BE LOGGED INTO ANY BROWSER, PERIOD. I HAVE HAD WAY TOO MANY BAD EXPERIENCES. I JUST CHECK TO CHANGE MY PASSWORD, THAT IS ALL, JUST TO CHANGE THE PASSWORD TO REMAIN SECURE.
I SEE I CANNOT LOG OUT.
WHAT IS GOING ON?
</p><pre>I WANT TO SCREAM. I WANT TO CRY, WHY DOES THIS COMPANY DO THIS? YOU HAVE NO RESPECT FOR PEOPLE'S WISHES, NO REGARD FOR THEIR WANTS AND NEEDS AND HOW DARE YOU.
</pre>
<p>AND NOW THIS IS EVEN WORSE: I AM TRYING TO LOG OUT, I AM LOOKNG ALL OVER THE PLACE FOR HOW TO DO THAT, AND IT SAYS THAT I AM ALSO LOGGED INTO CHROME.
OH MOTHER OF GOD.
I NEVER EVER EVER EVER EVEN USE CHROME UNLSS IT'S A DESPERATION SITUATION. THERE IS NO SECURITY IN CHROME.
DO YOU PEOPLE READ THE NEWSPAPER? DID YOU READ THE NYT JUST THIS WEEK ABOUT  HOW IF YOU USE CHROME, YOU MIGHT AS WELL PUT A TRACKING ON YOU? I FORGET HOW THEY PUT IT , BUT IT WAS NOT SURPRISING BUT A HORROR.
</p><p>I AM SOOOOOOOOOOOOOOOOO CONCERNED FOR MY PRIVACY AND I  FEEL I DO ALL I CAN CHANGING PASSWORDS, MAKING CRAZY PASSWORDS, CHANGING MY WI FI AND CHANGING MY ROUTER EVEN AND YOU PEOPLE ARE WORKING AGAINST MNE.
</p><p>I COULD SCREAM SCREAM, SCREAM
JUST TELL ME, WHICH IS THE BEST BROWSER TO USE THAT WILL NOT TRY TO JAM SO MANY  BULLSHIT STUFF AT ME I DON'T NEED ANYTHING BUT A FASST BROWSER THAT WILL RESPECT AND PROTECT MY PRIVACY AND SECURITY.
AND MOST IMPORTANT, TELL ME HNOW IN THE NAME OF GOD DID THIS LOG ME INTO CHROME?
</p><pre>YOU LOG INTO ANYTIHNG ANYTHING WITH GOOGLE AND YOU HAVE SCREWED YOURSELF SIX WAYS TO SUNDAY. I HAVE A YOUTUBE ACCOUNT, I HAVE A GMAIL I NEVER FUCKING USE BECAUSE OF THIS SHIT AND I NEVER NEVER ANYMORE EVER U SE CHROME. DO YOU KN LOW THOSE BASTARDS TRY TO KEEP PASSWORDS LOGGED. YOUJ BLOODY WELL ARE LYING TO PEOPLE IF YOU THINK THAT IS SECURIE. OH MY GOD.
</pre>
<p>I WANT ALL LOGGED OUT ALL OF IT LOGGED OUT AND I WANT TO KNOW HOW EVER IN THE WORLD DID THIS GET CHROME LOGGED IN AND MOST OF ALL, HOW TO STOP SYNCH?
I DO NOT WANT THESE TWO SYNCHED AND I COULD THROW UP.
I GO TO THE CHROME BECAUSE IT IS THE ONLY WAY I CAN LOG IN TO CHANGE MY ROUTER PASSWORD AND OF COURSE, OF COURSE, IT HAS ALL THE LITTLE ITEMS OF WEBSITES I USUALLY GO T AND I WANT TO FUCKING RIP THE HEAD OF EVERYONE WHO HAS ANYTHING TO DO WITH CHROME. THIS IS NOT CHROME'
S DAMN BUSINESS BUT ONLY COULD IT KNOWS IS BECAUSE OF THIS FIREFOX. HOW DARE YOU HOW DARE YOU.
I WANT A LIST OF 1) STOP SYNCH 2) KEEP LOGGED OUT OUT OUT UNLESS I NEED TO ASK A QUESTION AND SO I WON'T HAVE TO GET SOOOOOOOOOOO DAMN UPTIGHT EACH TIME I DO NEED TO LOG IN AS RARE AS THAT IS AND 3) HOW IN THE WORLD DO YOU EVER EVER EVER HAVE THE BLOODY DAMN NERVE TO KEEP ANYONE LOGGED IN WHEN I SEE THINGS LIKE, THIS SITE THAT I OPENED A CLEAN BROWSER ON IS I SPANISH.\
</p><p>I BLOODY SELL AN AGAINST ILLEGAL IMMIGRATION AND I HONEST TO GOD FEEL LIKEK SOME HACKING CRACKPOT WHO NEEDS TO DIE IS CAUSING ME A WORLD OF PROBLEMS. SO HOW DARE YHOU HOW DARE YOU EVER EVER EVER EXPLOSE ME TO ANYMORE LOSS OF SECURITY THAN YOU HAVE ALREADY.
</p><p>FIX THIS. FIX THIS. 
I JUST CHANGED THIS PASSWORD, AND I AM DISGUSTED THAT NO SOONER DO I SEE ALLLLLLLLLL THIS STUFF YOU HAVE LOGGED ME IN AND KEPOT THAT? HOW IN THE NAME OF GOD DO YOU PEOPLE LIVE WITH YOURSELVS?
</p><p>I WANT TO JUST SCREAM.
</p><p>WHICH IS THE SAFEST, BROWSER, THAT DOESN'T DO THAT, THAT IS JUST A BASIC, SECURE BROWSER I DON'T NEED THIS THAT AND THE OTHER DAMN THING. YOU FOLKS DON'T GET IT, DO YOU? 
YOU CAN'T JUST FILL A NEED AND LET THAT BE IT.
</p>",firefox-680;desktop;privacy-and-security_1;windows-7;,firefox,privacy-and-security,en-US
1264588,1563053279,1563065681,"Twitter: GIFs on DM (Direct Message) show up as black screen, can't save them","<p>I am having a problem trying to see and save a GIF image. As you know, if you click on a GIF on Twitter, you will just get a black screen. The problem is easy to solve by using a 3rd party site like EZGIF. But what if the image was uploaded to DM?
</p><p>I have a GIF file that was given to me through Direct Message, and just like before, I get a black screen. However, because the post was sent to me privately, I have no idea how to save it. Unlike public posts, Direct Messages do not have a singular link that EZGIF can detect (eg. public posts have the ""status"" word in the URL, DMs do not), The only way I can now see GIFs of any kind on Twitter is to see them in my mobile device, an Apple iPod Touch or iPod Mini, but as far as I know, none of them allow me to save the GIF, only view it.
</p><p>How can I see a GIF file that is on my DM, and save it while overcoming the dreaded Twitter glitch?
</p>",firefox-680;websites;desktop;windows-7;,firefox,websites,en-US
1264586,1563050219,1563054965,How keep tabs open after quitting Firefox.,"<p>Every time I quit Firefox it closes all my tabs.   I have ""restore previous session"" checked in the preferences.   Is there something else I can do besides making pinned tabs?   I just want my normal tabs to open when I reboot Firefox.   Thanks.
</p>",tabs;firefox-680;desktop;mac-os;,firefox,tabs,en-US
1264585,1563049481,1563137513,Shift + underscore causes the console to pop up constantly. Can't use the shift key properly on Firefox.,"<p>Every time I press the shift underscore key, the console keeps popping up when I just need the  ""____"" to appear.
</p>",firefox-680;customize;desktop;windows-10;,firefox,customize,en-US
1264584,1563049395,1563054775,System freeze when opening a link,"<p>This just started happening a few days ago. At random, clicking a link in another program to open it in Firefox will just cause my entire system to freeze for anywhere between 15 and 30 seconds. It's not instantaneous, but about 5 seconds after I click the link, any program that I try to click or interact with will freeze up and become entirely unresponsive, including Explorer. After those 20-30 seconds are up, everything will go back to normal and any actions that I made (clicks, key presses, etc) will happen all at once.
</p><p><br>
I can't open task manager, can't ctrl+alt+del, the system doesn't even respond if another device tries to connect or ping it. It's the most thorough ""freeze"" that I can imagine, all caused by clicking a link that opens in Firefox.
</p><p><br>
I tried disabling all addons, didn't work. Tried reinstalling Firefox, didn't work. Tried the various ""hang/crash"" fixes on Mozilla's website, didn't work. I honestly have no idea what went wrong that this is happening all of a sudden.
</p>",firefox-680;desktop;fix-problems;windows-10;,firefox,fix-problems,en-US
1264583,1563049229,1563235401,Can't get back into Firefox,"<p>(I've previously posted this issue on a couple of other forums, with no help thus far. If you've seen either of those posts, please forgive the duplication; I'm a bit desperate.)
</p><p>After updating Firefox yesterday and restarting my Win7 I was unable to open my Firefox. The error message was ""Can't open this item. It might have been moved, renamed, or deleted."" I was given the choice to remove it or not. When I chose not, the event and error message reiterated; so I chose to remove. Thereafter I've been unable to bring up or download Firefox, with the following error message with each try:
</p><p>XML Parsing Error: undefined entity
Location: chrome//browser/content/browser.XUL
Line Nunber 50, Column 1:
</p>",download-and-install_1;desktop;needsinfo;,firefox,download-and-install,en-US
1264582,1563049082,1563055095,Firefox won't let me drag-and-drop files from automatically-opened .zip archives into Windows Explorer,"<p>I am using Windows 7 Pro SP1 64-bit (fully updated) and Firefox 68.0 64-bit.
</p><p>The problem is that when I download any .zip archive and tell Firefox to ""Open with... 7-Zip File Manager"" (or with Windows Explorer), after the archive has finished downloading and opened in a 7-Zip window (or an Explorer window), I cannot drag-and-drop the file contained in the archive onto a Windows Explorer window or the desktop. No matter where I try to drag the file to, the Windows mouse cursor is always a ""cancel"" icon and won't let me drop it anywhere.
</p><p>If I then close the archive window and reopen it from the download folder (C:\Users\user_name\AppData\Local\Temp), now I can drag-and-drop correctly.
</p><p>I know that this is a problem with Firefox, because if I try the same operation with the same .zip archive using the current version of Tor Browser (8.5.4 32-bit (based on Mozilla Firefox 60.8.0esr)) or with Internet Explorer (11.0.9600.19399) I do not have this problem.
</p><p>Any help would be appreciated.
</p>",firefox-680;other;desktop;windows-7;bug1564808;,firefox,other,en-US
